group	group_annotation	lrt_pvalue	fdr	log10p	beta	af	genome	gene_id	contig	start	end	strand	gene_name	product	row_num	hgt_side	hgt_mag	hgt_contig	hgt_start	hgt_end	overlap_bp	gene_overlap_fraction	hgt_overlap_fraction	MAG_1	MAG_2	Sequence_query	Sequence_subject	species_pair	individual_1	individual_2	Person	within_cohort	Identity	Length	plasmid1	plamids2	plasmid
group_6231	UPF0113 domain-containing protein	1.16E-04	0.0105313	3.935542	4.57E+00	8.73E-02	BP2_2_M3_OPE-024_B11.unicycler	OJAGFA_11735	4	5106	5591	+		UPF0113 domain-containing protein	15990	MAG_1	BP2_2_M3_OPE-024_B11	4	1	49837	486	1.000000	0.009752	BP2_2_M3_OPE-024_B11	N7F47S5R70_BU-3-R_F11	BP2_2_M3_OPE-024_B11_4_1_49837	N7F47S5R70_BU-3-R_F11_2_107114_57278	32_1-48_2	84	84	within	US	100.0	49837	0	0	0
group_6231	UPF0113 domain-containing protein	1.16E-04	0.0105313	3.935542	4.57E+00	8.73E-02	BP2_2_M3_OPE-024_B11.unicycler	OJAGFA_11735	4	5106	5591	+		UPF0113 domain-containing protein	15993	MAG_1	BP2_2_M3_OPE-024_B11	4	1	49839	486	1.000000	0.009751	BP2_2_M3_OPE-024_B11	X04_G05	BP2_2_M3_OPE-024_B11_4_1_49839	X04_G05_10_65764_115602	32_1-44_3	84	84	within	US	100.0	49839	0	0	0
group_6231	UPF0113 domain-containing protein	1.16E-04	0.0105313	3.935542	4.57E+00	8.73E-02	BP2_2_M3_OPE-024_B11.unicycler	OJAGFA_11735	4	5106	5591	+		UPF0113 domain-containing protein	15998	MAG_1	BP2_2_M3_OPE-024_B11	4	1	47730	486	1.000000	0.010182	BP2_2_M3_OPE-024_B11	N7F52S5R42_PX-05_B04	BP2_2_M3_OPE-024_B11_4_1_47730	N7F52S5R42_PX-05_B04_1_47730_1	32_1-45_1	84	84	within	US	100.0	47730	0	0	0
group_6231	UPF0113 domain-containing protein	1.16E-04	0.0105313	3.935542	4.57E+00	8.73E-02	BP2_2_M3_OPE-024_B11.unicycler	OJAGFA_11735	4	5106	5591	+		UPF0113 domain-containing protein	16018	MAG_1	BP2_2_M3_OPE-024_B11	4	1	49839	486	1.000000	0.009751	BP2_2_M3_OPE-024_B11	BP2_3_B12_OPE-029_D09	BP2_2_M3_OPE-024_B11_4_1_49839	BP2_3_B12_OPE-029_D09_18_8887_58725	32_1-44_3	84	84	within	US	100.0	49839	0	0	0
group_6231	UPF0113 domain-containing protein	1.16E-04	0.0105313	3.935542	4.57E+00	8.73E-02	BP2_2_M3_OPE-024_B11.unicycler	OJAGFA_11735	4	5106	5591	+		UPF0113 domain-containing protein	83560	MAG_2	BP2_2_M3_OPE-024_B11	4	1	49839	486	1.000000	0.009751	AR-003_A04	BP2_2_M3_OPE-024_B11	AR-003_A04_11_65764_115602	BP2_2_M3_OPE-024_B11_4_1_49839	32_1-44_3	84	84	within	US	100.0	49839	0	0	0
group_6231	UPF0113 domain-containing protein	1.16E-04	0.0105313	3.935542	4.57E+00	8.73E-02	BP2_2_M3_OPE-024_B11.unicycler	OJAGFA_11735	4	5106	5591	+		UPF0113 domain-containing protein	83805	MAG_2	BP2_2_M3_OPE-024_B11	4	1	47730	486	1.000000	0.010182	AR-003_B04	BP2_2_M3_OPE-024_B11	AR-003_B04_12_120308_168037	BP2_2_M3_OPE-024_B11_4_1_47730	32_1-45_1	84	84	within	US	100.0	47730	0	0	0
group_6231	UPF0113 domain-containing protein	1.16E-04	0.0105313	3.935542	4.57E+00	8.73E-02	BP2_2_M3_OPE-024_F11.unicycler	JMLNOH_12280	5	5106	5591	+		UPF0113 domain-containing protein	16465	MAG_1	BP2_2_M3_OPE-024_F11	5	1	49838	486	1.000000	0.009752	BP2_2_M3_OPE-024_F11	BP2_3_B12_OPE-029_D09	BP2_2_M3_OPE-024_F11_5_1_49838	BP2_3_B12_OPE-029_D09_18_8887_58724	32_1-44_3	84	84	within	US	100.0	49838	0	0	0
group_6231	UPF0113 domain-containing protein	1.16E-04	0.0105313	3.935542	4.57E+00	8.73E-02	BP2_2_M3_OPE-024_F11.unicycler	JMLNOH_12280	5	5106	5591	+		UPF0113 domain-containing protein	16469	MAG_1	BP2_2_M3_OPE-024_F11	5	1	49838	486	1.000000	0.009752	BP2_2_M3_OPE-024_F11	GA-J-04_A06	BP2_2_M3_OPE-024_F11_5_1_49838	GA-J-04_A06_9_65764_115601	32_1-44_3	84	84	within	US	100.0	49838	0	0	0
group_6231	UPF0113 domain-containing protein	1.16E-04	0.0105313	3.935542	4.57E+00	8.73E-02	BP2_2_M3_OPE-024_F11.unicycler	JMLNOH_12280	5	5106	5591	+		UPF0113 domain-containing protein	16496	MAG_1	BP2_2_M3_OPE-024_F11	5	1	47730	486	1.000000	0.010182	BP2_2_M3_OPE-024_F11	GA-23-43_D12	BP2_2_M3_OPE-024_F11_5_1_47730	GA-23-43_D12_21_47730_1	32_1-44_3	84	84	within	US	100.0	47730	0	0	0
group_6231	UPF0113 domain-containing protein	1.16E-04	0.0105313	3.935542	4.57E+00	8.73E-02	BP2_2_M3_OPE-024_F11.unicycler	JMLNOH_12280	5	5106	5591	+		UPF0113 domain-containing protein	16501	MAG_1	BP2_2_M3_OPE-024_F11	5	1	47730	486	1.000000	0.010182	BP2_2_M3_OPE-024_F11	GA-23-43_B12	BP2_2_M3_OPE-024_F11_5_1_47730	GA-23-43_B12_9_47730_1	32_1-46_1	84	84	within	US	100.0	47730	0	0	0
group_6231	UPF0113 domain-containing protein	1.16E-04	0.0105313	3.935542	4.57E+00	8.73E-02	BP2_2_M3_OPE-024_F11.unicycler	JMLNOH_12280	5	5106	5591	+		UPF0113 domain-containing protein	16554	MAG_1	BP2_2_M3_OPE-024_F11	5	1	47730	486	1.000000	0.010182	BP2_2_M3_OPE-024_F11	BP2_3_B12_OPE-029_B09	BP2_2_M3_OPE-024_F11_5_1_47730	BP2_3_B12_OPE-029_B09_3_417065_464794	32_1-42_2	84	84	within	US	100.0	47730	0	0	0
group_6231	UPF0113 domain-containing protein	1.16E-04	0.0105313	3.935542	4.57E+00	8.73E-02	BP2_2_M3_OPE-024_F11.unicycler	JMLNOH_12280	5	5106	5591	+		UPF0113 domain-containing protein	16584	MAG_1	BP2_2_M3_OPE-024_F11	5	1	47730	486	1.000000	0.010182	BP2_2_M3_OPE-024_F11	N7F52S5R42_PX-05_B04	BP2_2_M3_OPE-024_F11_5_1_47730	N7F52S5R42_PX-05_B04_1_47730_1	32_1-45_1	84	84	within	US	100.0	47730	0	0	0
group_6231	UPF0113 domain-containing protein	1.16E-04	0.0105313	3.935542	4.57E+00	8.73E-02	BP2_2_M3_OPE-024_F11.unicycler	JMLNOH_12280	5	5106	5591	+		UPF0113 domain-containing protein	16598	MAG_1	BP2_2_M3_OPE-024_F11	5	1	49838	486	1.000000	0.009752	BP2_2_M3_OPE-024_F11	X04_G05	BP2_2_M3_OPE-024_F11_5_1_49838	X04_G05_10_65764_115601	32_1-44_3	84	84	within	US	100.0	49838	0	0	0
group_6231	UPF0113 domain-containing protein	1.16E-04	0.0105313	3.935542	4.57E+00	8.73E-02	BP2_2_M3_OPE-024_F11.unicycler	JMLNOH_12280	5	5106	5591	+		UPF0113 domain-containing protein	16606	MAG_1	BP2_2_M3_OPE-024_F11	5	1	47730	486	1.000000	0.010182	BP2_2_M3_OPE-024_F11	X04_A12	BP2_2_M3_OPE-024_F11_5_1_47730	X04_A12_7_47730_1	32_1-46_1	84	84	within	US	100.0	47730	0	0	0
group_6231	UPF0113 domain-containing protein	1.16E-04	0.0105313	3.935542	4.57E+00	8.73E-02	BP2_2_M3_OPE-024_F11.unicycler	JMLNOH_12280	5	5106	5591	+		UPF0113 domain-containing protein	83520	MAG_2	BP2_2_M3_OPE-024_F11	5	1	49838	486	1.000000	0.009752	AR-003_A04	BP2_2_M3_OPE-024_F11	AR-003_A04_11_65764_115601	BP2_2_M3_OPE-024_F11_5_1_49838	32_1-44_3	84	84	within	US	100.0	49838	0	0	0
group_6231	UPF0113 domain-containing protein	1.16E-04	0.0105313	3.935542	4.57E+00	8.73E-02	BP2_2_M3_OPE-024_F11.unicycler	JMLNOH_12280	5	5106	5591	+		UPF0113 domain-containing protein	83778	MAG_2	BP2_2_M3_OPE-024_F11	5	1	47730	486	1.000000	0.010182	AR-003_B04	BP2_2_M3_OPE-024_F11	AR-003_B04_12_120308_168037	BP2_2_M3_OPE-024_F11_5_1_47730	32_1-45_1	84	84	within	US	100.0	47730	0	0	0
group_6231	UPF0113 domain-containing protein	1.16E-04	0.0105313	3.935542	4.57E+00	8.73E-02	BP2_3_B12_OPE-029_E09.unicycler	KDECND_22545	17	5106	5591	+		UPF0113 domain-containing protein	20519	MAG_2	BP2_3_B12_OPE-029_E09	17	1	47730	486	1.000000	0.010182	BP2_3_B12_OPE-029_B09	BP2_3_B12_OPE-029_E09	BP2_3_B12_OPE-029_B09_3_417065_464794	BP2_3_B12_OPE-029_E09_17_1_47730	32_1-42_2	84	84	within	US	100.0	47730	0	0	0
group_6231	UPF0113 domain-containing protein	1.16E-04	0.0105313	3.935542	4.57E+00	8.73E-02	BP2_3_B12_OPE-029_E09.unicycler	KDECND_22545	17	5106	5591	+		UPF0113 domain-containing protein	20756	MAG_2	BP2_3_B12_OPE-029_E09	17	1	47732	486	1.000000	0.010182	BP2_3_B12_OPE-029_D09	BP2_3_B12_OPE-029_E09	BP2_3_B12_OPE-029_D09_18_8887_56618	BP2_3_B12_OPE-029_E09_17_1_47732	32_1-44_3	84	84	within	US	100.0	47732	0	0	0
group_6231	UPF0113 domain-containing protein	1.16E-04	0.0105313	3.935542	4.57E+00	8.73E-02	BP2_3_B12_OPE-029_E09.unicycler	KDECND_22545	17	5106	5591	+		UPF0113 domain-containing protein	20824	MAG_1	BP2_3_B12_OPE-029_E09	17	1	47730	486	1.000000	0.010182	BP2_3_B12_OPE-029_E09	GA-23-43_D12	BP2_3_B12_OPE-029_E09_17_1_47730	GA-23-43_D12_21_47730_1	32_1-44_3	84	84	within	US	100.0	47730	0	0	0
group_6231	UPF0113 domain-containing protein	1.16E-04	0.0105313	3.935542	4.57E+00	8.73E-02	BP2_3_B12_OPE-029_E09.unicycler	KDECND_22545	17	5106	5591	+		UPF0113 domain-containing protein	20826	MAG_1	BP2_3_B12_OPE-029_E09	17	1	47732	486	1.000000	0.010182	BP2_3_B12_OPE-029_E09	N7F47S5R70_BU-3-R_F11	BP2_3_B12_OPE-029_E09_17_1_47732	N7F47S5R70_BU-3-R_F11_2_107114_59383	32_1-48_2	84	84	within	US	100.0	47732	0	0	0
group_6231	UPF0113 domain-containing protein	1.16E-04	0.0105313	3.935542	4.57E+00	8.73E-02	BP2_3_B12_OPE-029_E09.unicycler	KDECND_22545	17	5106	5591	+		UPF0113 domain-containing protein	20838	MAG_1	BP2_3_B12_OPE-029_E09	17	1	47732	486	1.000000	0.010182	BP2_3_B12_OPE-029_E09	BU-03_F11	BP2_3_B12_OPE-029_E09_17_1_47732	BU-03_F11_5_107114_59383	32_1-48_2	84	84	within	US	100.0	47732	0	0	0
group_6231	UPF0113 domain-containing protein	1.16E-04	0.0105313	3.935542	4.57E+00	8.73E-02	BP2_3_B12_OPE-029_E09.unicycler	KDECND_22545	17	5106	5591	+		UPF0113 domain-containing protein	20839	MAG_1	BP2_3_B12_OPE-029_E09	17	1	47730	486	1.000000	0.010182	BP2_3_B12_OPE-029_E09	GA-23-43_B12	BP2_3_B12_OPE-029_E09_17_1_47730	GA-23-43_B12_9_47730_1	32_1-46_1	84	84	within	US	100.0	47730	0	0	0
group_6231	UPF0113 domain-containing protein	1.16E-04	0.0105313	3.935542	4.57E+00	8.73E-02	BP2_3_B12_OPE-029_E09.unicycler	KDECND_22545	17	5106	5591	+		UPF0113 domain-containing protein	20842	MAG_1	BP2_3_B12_OPE-029_E09	17	1	47732	486	1.000000	0.010182	BP2_3_B12_OPE-029_E09	GA-J-04_A06	BP2_3_B12_OPE-029_E09_17_1_47732	GA-J-04_A06_9_65764_113495	32_1-44_3	84	84	within	US	100.0	47732	0	0	0
group_6231	UPF0113 domain-containing protein	1.16E-04	0.0105313	3.935542	4.57E+00	8.73E-02	BP2_3_B12_OPE-029_E09.unicycler	KDECND_22545	17	5106	5591	+		UPF0113 domain-containing protein	20845	MAG_1	BP2_3_B12_OPE-029_E09	17	1	47730	486	1.000000	0.010182	BP2_3_B12_OPE-029_E09	N7F52S5R42_PX-05_B04	BP2_3_B12_OPE-029_E09_17_1_47730	N7F52S5R42_PX-05_B04_1_47730_1	32_1-45_1	84	84	within	US	100.0	47730	0	0	0
group_6231	UPF0113 domain-containing protein	1.16E-04	0.0105313	3.935542	4.57E+00	8.73E-02	BP2_3_B12_OPE-029_E09.unicycler	KDECND_22545	17	5106	5591	+		UPF0113 domain-containing protein	20877	MAG_1	BP2_3_B12_OPE-029_E09	17	1	47730	486	1.000000	0.010182	BP2_3_B12_OPE-029_E09	X04_A12	BP2_3_B12_OPE-029_E09_17_1_47730	X04_A12_7_47730_1	32_1-46_1	84	84	within	US	100.0	47730	0	0	0
group_6231	UPF0113 domain-containing protein	1.16E-04	0.0105313	3.935542	4.57E+00	8.73E-02	BP2_3_B12_OPE-029_E09.unicycler	KDECND_22545	17	5106	5591	+		UPF0113 domain-containing protein	20879	MAG_1	BP2_3_B12_OPE-029_E09	17	1	47732	486	1.000000	0.010182	BP2_3_B12_OPE-029_E09	X04_F05	BP2_3_B12_OPE-029_E09_17_1_47732	X04_F05_3_143424_95693	32_1-42_2	84	84	within	US	100.0	47732	0	0	0
group_6231	UPF0113 domain-containing protein	1.16E-04	0.0105313	3.935542	4.57E+00	8.73E-02	BP2_3_B12_OPE-029_E09.unicycler	KDECND_22545	17	5106	5591	+		UPF0113 domain-containing protein	20890	MAG_1	BP2_3_B12_OPE-029_E09	17	1	47732	486	1.000000	0.010182	BP2_3_B12_OPE-029_E09	X04_G05	BP2_3_B12_OPE-029_E09_17_1_47732	X04_G05_10_65764_113495	32_1-44_3	84	84	within	US	100.0	47732	0	0	0
group_6231	UPF0113 domain-containing protein	1.16E-04	0.0105313	3.935542	4.57E+00	8.73E-02	BP2_3_B12_OPE-029_E09.unicycler	KDECND_22545	17	5106	5591	+		UPF0113 domain-containing protein	83509	MAG_2	BP2_3_B12_OPE-029_E09	17	1	47732	486	1.000000	0.010182	AR-003_A04	BP2_3_B12_OPE-029_E09	AR-003_A04_11_65764_113495	BP2_3_B12_OPE-029_E09_17_1_47732	32_1-44_3	84	84	within	US	100.0	47732	0	0	0
group_6231	UPF0113 domain-containing protein	1.16E-04	0.0105313	3.935542	4.57E+00	8.73E-02	BP2_3_B12_OPE-029_E09.unicycler	KDECND_22545	17	5106	5591	+		UPF0113 domain-containing protein	83743	MAG_2	BP2_3_B12_OPE-029_E09	17	1	47730	486	1.000000	0.010182	AR-003_B04	BP2_3_B12_OPE-029_E09	AR-003_B04_12_120308_168037	BP2_3_B12_OPE-029_E09_17_1_47730	32_1-45_1	84	84	within	US	100.0	47730	0	0	0
group_6231	UPF0113 domain-containing protein	1.16E-04	0.0105313	3.935542	4.57E+00	8.73E-02	BP2_3_B1_OPE-016_B02.unicycler	BBEOPG_21280	23	16731	17216	+		UPF0113 domain-containing protein	17671	MAG_1	BP2_3_B1_OPE-016_B02	23	220	59094	486	1.000000	0.008255	BP2_3_B1_OPE-016_B02	BP2_3_B9_OPE-015_B11	BP2_3_B1_OPE-016_B02_23_220_59094	BP2_3_B9_OPE-015_B11_34_1_58875	32_1-48_2	110	110	within	US	100.0	58875	0	0	0
group_6231	UPF0113 domain-containing protein	1.16E-04	0.0105313	3.935542	4.57E+00	8.73E-02	BP2_3_B1_OPE-016_B02.unicycler	BBEOPG_21280	23	16731	17216	+		UPF0113 domain-containing protein	17684	MAG_1	BP2_3_B1_OPE-016_B02	23	135	59094	486	1.000000	0.008243	BP2_3_B1_OPE-016_B02	N7F46S5R69_BU-3-R_E10	BP2_3_B1_OPE-016_B02_23_135_59094	N7F46S5R69_BU-3-R_E10_34_1_58960	32_1-48_2	110	110	within	US	100.0	58960	0	0	0
group_6231	UPF0113 domain-containing protein	1.16E-04	0.0105313	3.935542	4.57E+00	8.73E-02	BP2_3_B1_OPE-016_B02.unicycler	BBEOPG_21280	23	16731	17216	+		UPF0113 domain-containing protein	17777	MAG_1	BP2_3_B1_OPE-016_B02	23	277	25607	486	1.000000	0.019186	BP2_3_B1_OPE-016_B02	BP2_3_B1_OPE-016_F01	BP2_3_B1_OPE-016_B02_23_277_25607	BP2_3_B1_OPE-016_F01_56_25331_1	32_1-48_2	110	110	within	US	100.0	25331	0	0	0
group_6231	UPF0113 domain-containing protein	1.16E-04	0.0105313	3.935542	4.57E+00	8.73E-02	BP2_3_B1_OPE-016_E01.unicycler	AKBFDF_20505	22	41879	42364	-		UPF0113 domain-containing protein	18536	MAG_1	BP2_3_B1_OPE-016_E01	22	1	58875	486	1.000000	0.008255	BP2_3_B1_OPE-016_E01	BP2_3_B9_OPE-015_B11	BP2_3_B1_OPE-016_E01_22_1_58875	BP2_3_B9_OPE-015_B11_34_58875_1	32_1-48_2	110	110	within	US	100.0	58875	0	0	0
group_6231	UPF0113 domain-containing protein	1.16E-04	0.0105313	3.935542	4.57E+00	8.73E-02	BP2_3_B1_OPE-016_E01.unicycler	AKBFDF_20505	22	41879	42364	-		UPF0113 domain-containing protein	18588	MAG_1	BP2_3_B1_OPE-016_E01	22	33488	58818	486	1.000000	0.019186	BP2_3_B1_OPE-016_E01	BP2_3_B1_OPE-016_F01	BP2_3_B1_OPE-016_E01_22_33488_58818	BP2_3_B1_OPE-016_F01_56_1_25331	32_1-48_2	110	110	within	US	100.0	25331	0	0	0
group_6231	UPF0113 domain-containing protein	1.16E-04	0.0105313	3.935542	4.57E+00	8.73E-02	BP2_3_B1_OPE-016_E01.unicycler	AKBFDF_20505	22	41879	42364	-		UPF0113 domain-containing protein	18645	MAG_1	BP2_3_B1_OPE-016_E01	22	1	58960	486	1.000000	0.008243	BP2_3_B1_OPE-016_E01	N7F46S5R69_BU-3-R_E10	BP2_3_B1_OPE-016_E01_22_1_58960	N7F46S5R69_BU-3-R_E10_34_58960_1	32_1-48_2	110	110	within	US	100.0	58960	0	0	0
group_6231	UPF0113 domain-containing protein	1.16E-04	0.0105313	3.935542	4.57E+00	8.73E-02	BP2_3_B1_OPE-016_F02.unicycler	IDIBCC_19680	26	41879	42364	-		UPF0113 domain-containing protein	18802	MAG_2	BP2_3_B1_OPE-016_F02	26	33488	58818	486	1.000000	0.019186	BP2_3_B1_OPE-016_F01	BP2_3_B1_OPE-016_F02	BP2_3_B1_OPE-016_F01_56_1_25331	BP2_3_B1_OPE-016_F02_26_33488_58818	32_1-48_2	110	110	within	US	100.0	25331	0	0	0
group_6231	UPF0113 domain-containing protein	1.16E-04	0.0105313	3.935542	4.57E+00	8.73E-02	BP2_3_B1_OPE-016_F02.unicycler	IDIBCC_19680	26	41879	42364	-		UPF0113 domain-containing protein	18847	MAG_1	BP2_3_B1_OPE-016_F02	26	1	58875	486	1.000000	0.008255	BP2_3_B1_OPE-016_F02	BP2_3_B9_OPE-015_B11	BP2_3_B1_OPE-016_F02_26_1_58875	BP2_3_B9_OPE-015_B11_34_58875_1	32_1-48_2	110	110	within	US	100.0	58875	0	0	0
group_6231	UPF0113 domain-containing protein	1.16E-04	0.0105313	3.935542	4.57E+00	8.73E-02	BP2_3_B1_OPE-016_F02.unicycler	IDIBCC_19680	26	41879	42364	-		UPF0113 domain-containing protein	19036	MAG_1	BP2_3_B1_OPE-016_F02	26	1	58960	486	1.000000	0.008243	BP2_3_B1_OPE-016_F02	N7F46S5R69_BU-3-R_E10	BP2_3_B1_OPE-016_F02_26_1_58960	N7F46S5R69_BU-3-R_E10_34_58960_1	32_1-48_2	110	110	within	US	100.0	58960	0	0	0
group_6231	UPF0113 domain-containing protein	1.16E-04	0.0105313	3.935542	4.57E+00	8.73E-02	BP2_3_B9_OPE-015_A11.unicycler	LLLFLM_18880	12	16731	17216	+		UPF0113 domain-containing protein	18884	MAG_2	BP2_3_B9_OPE-015_A11	12	277	25607	486	1.000000	0.019186	BP2_3_B1_OPE-016_F01	BP2_3_B9_OPE-015_A11	BP2_3_B1_OPE-016_F01_56_1_25331	BP2_3_B9_OPE-015_A11_12_25607_277	32_1-48_2	110	110	within	US	100.0	25331	0	0	0
group_6231	UPF0113 domain-containing protein	1.16E-04	0.0105313	3.935542	4.57E+00	8.73E-02	BP2_3_B9_OPE-015_A11.unicycler	LLLFLM_18880	12	16731	17216	+		UPF0113 domain-containing protein	21933	MAG_1	BP2_3_B9_OPE-015_A11	12	135	59099	486	1.000000	0.008242	BP2_3_B9_OPE-015_A11	N7F46S5R69_BU-3-R_E10	BP2_3_B9_OPE-015_A11_12_135_59099	N7F46S5R69_BU-3-R_E10_34_1_58965	32_1-48_2	110	110	within	US	100.0	58965	0	0	0
group_6231	UPF0113 domain-containing protein	1.16E-04	0.0105313	3.935542	4.57E+00	8.73E-02	BP2_3_B9_OPE-015_A11.unicycler	LLLFLM_18880	12	16731	17216	+		UPF0113 domain-containing protein	21935	MAG_1	BP2_3_B9_OPE-015_A11	12	220	59099	486	1.000000	0.008254	BP2_3_B9_OPE-015_A11	BP2_3_B9_OPE-015_B11	BP2_3_B9_OPE-015_A11_12_220_59099	BP2_3_B9_OPE-015_B11_34_1_58880	32_1-48_2	110	110	within	US	100.0	58880	0	0	0
group_6231	UPF0113 domain-containing protein	1.16E-04	0.0105313	3.935542	4.57E+00	8.73E-02	BP2_3_B9_OPE-015_B12.unicycler	AFHOKN_20345	22	16731	17216	+		UPF0113 domain-containing protein	18962	MAG_2	BP2_3_B9_OPE-015_B12	22	277	25607	486	1.000000	0.019186	BP2_3_B1_OPE-016_F01	BP2_3_B9_OPE-015_B12	BP2_3_B1_OPE-016_F01_56_1_25331	BP2_3_B9_OPE-015_B12_22_25607_277	32_1-48_2	110	110	within	US	100.0	25331	0	0	0
group_6231	UPF0113 domain-containing protein	1.16E-04	0.0105313	3.935542	4.57E+00	8.73E-02	BP2_3_B9_OPE-015_B12.unicycler	AFHOKN_20345	22	16731	17216	+		UPF0113 domain-containing protein	22077	MAG_2	BP2_3_B9_OPE-015_B12	22	220	59094	486	1.000000	0.008255	BP2_3_B9_OPE-015_B11	BP2_3_B9_OPE-015_B12	BP2_3_B9_OPE-015_B11_34_1_58875	BP2_3_B9_OPE-015_B12_22_220_59094	32_1-48_2	110	110	within	US	100.0	58875	0	0	0
group_6231	UPF0113 domain-containing protein	1.16E-04	0.0105313	3.935542	4.57E+00	8.73E-02	BP2_3_B9_OPE-015_B12.unicycler	AFHOKN_20345	22	16731	17216	+		UPF0113 domain-containing protein	22174	MAG_1	BP2_3_B9_OPE-015_B12	22	135	59094	486	1.000000	0.008243	BP2_3_B9_OPE-015_B12	N7F46S5R69_BU-3-R_E10	BP2_3_B9_OPE-015_B12_22_135_59094	N7F46S5R69_BU-3-R_E10_34_1_58960	32_1-48_2	110	110	within	US	100.0	58960	0	0	0
group_6231	UPF0113 domain-containing protein	1.16E-04	0.0105313	3.935542	4.57E+00	8.73E-02	BP2_3_B9_OPE-015_H11.unicycler	CEJOFC_17250	19	16512	16997	+		UPF0113 domain-containing protein	18774	MAG_2	BP2_3_B9_OPE-015_H11	19	58	25388	486	1.000000	0.019186	BP2_3_B1_OPE-016_F01	BP2_3_B9_OPE-015_H11	BP2_3_B1_OPE-016_F01_56_1_25331	BP2_3_B9_OPE-015_H11_19_25388_58	32_1-48_2	110	110	within	US	100.0	25331	0	0	0
group_6231	UPF0113 domain-containing protein	1.16E-04	0.0105313	3.935542	4.57E+00	8.73E-02	BP2_3_B9_OPE-015_H11.unicycler	CEJOFC_17250	19	16512	16997	+		UPF0113 domain-containing protein	22038	MAG_2	BP2_3_B9_OPE-015_H11	19	1	58880	486	1.000000	0.008254	BP2_3_B9_OPE-015_B11	BP2_3_B9_OPE-015_H11	BP2_3_B9_OPE-015_B11_34_1_58880	BP2_3_B9_OPE-015_H11_19_1_58880	32_1-48_2	110	110	within	US	100.0	58880	0	0	0
group_6231	UPF0113 domain-containing protein	1.16E-04	0.0105313	3.935542	4.57E+00	8.73E-02	BP2_3_B9_OPE-015_H11.unicycler	CEJOFC_17250	19	16512	16997	+		UPF0113 domain-containing protein	23111	MAG_1	BP2_3_B9_OPE-015_H11	19	1	58880	486	1.000000	0.008254	BP2_3_B9_OPE-015_H11	N7F46S5R69_BU-3-R_E10	BP2_3_B9_OPE-015_H11_19_1_58880	N7F46S5R69_BU-3-R_E10_34_86_58965	32_1-48_2	110	110	within	US	100.0	58880	0	0	0
group_6231	UPF0113 domain-containing protein	1.16E-04	0.0105313	3.935542	4.57E+00	8.73E-02	BP2_3_M5_OPE-009_A11.unicycler	ELPCOP_13465	257	4906	5391	-		UPF0113 domain-containing protein	25007	MAG_1	BP2_3_M5_OPE-009_A11	257	1	6223	486	1.000000	0.078097	BP2_3_M5_OPE-009_A11	GA-41_C02	BP2_3_M5_OPE-009_A11_257_1_6223	GA-41_C02_13_134942_128720	32_1-44_3	72	72	within	US	100.0	6223	0	0	0
group_6231	UPF0113 domain-containing protein	1.16E-04	0.0105313	3.935542	4.57E+00	8.73E-02	BP2_4_J2_OPE-017_A05.unicycler	NNGILE_21320	103	2840	3325	-		UPF0113 domain-containing protein	26886	MAG_2	BP2_4_J2_OPE-017_A05	103	1	9385	486	1.000000	0.051785	BP2_4_J1_OPE-018_F08	BP2_4_J2_OPE-017_A05	BP2_4_J1_OPE-018_F08_6_148701_158085	BP2_4_J2_OPE-017_A05_103_1_9385	32_1-44_1	131	131	within	US	100.0	9385	0	0	0
group_6231	UPF0113 domain-containing protein	1.16E-04	0.0105313	3.935542	4.57E+00	8.73E-02	GA-41_G12.unicycler	PDOPML_01785	1	392376	392861	-		UPF0113 domain-containing protein	44273	MAG_1	GA-41_G12	1	391007	393678	486	1.000000	0.181886	GA-41_G12	WGS-08_F10	GA-41_G12_1_391007_393678	WGS-08_F10_225_1_2672	32_1-48_2	p071	p071	within	RISEUP	100.0	2672	0	0	0
group_6231	UPF0113 domain-containing protein	1.16E-04	0.0105313	3.935542	4.57E+00	8.73E-02	GA-41_G12.unicycler	PDOPML_01785	1	392376	392861	-		UPF0113 domain-containing protein	44323	MAG_1	GA-41_G12	1	390875	393781	486	1.000000	0.167183	GA-41_G12	WGS-08_F11	GA-41_G12_1_390875_393781	WGS-08_F11_123_2907_1	32_1-48_2	p071	p071	within	RISEUP	100.0	2907	0	1	1
group_6231	UPF0113 domain-containing protein	1.16E-04	0.0105313	3.935542	4.57E+00	8.73E-02	GA-D-02_B04.unicycler	EKHIBL_12195	6	246298	246783	-		UPF0113 domain-containing protein	35573	MAG_2	GA-D-02_B04	6	203563	307838	486	1.000000	0.004661	AR-002_C04	GA-D-02_B04	AR-002_C04_3_1_104276	GA-D-02_B04_6_307838_203563	32_1-48_2	p071	p071	within	RISEUP	100.0	104276	0	0	0
group_6231	UPF0113 domain-containing protein	1.16E-04	0.0105313	3.935542	4.57E+00	8.73E-02	GA-D-02_B04.unicycler	EKHIBL_12195	6	246298	246783	-		UPF0113 domain-containing protein	44886	MAG_1	GA-D-02_B04	6	203563	307838	486	1.000000	0.004661	GA-D-02_B04	UX-06_C02	GA-D-02_B04_6_203563_307838	UX-06_C02_4_104276_1	32_1-48_2	p071	p071	within	RISEUP	100.0	104276	0	0	0
