category,category_name,species_pair_name,species_pair,COG24_FUNCTION_ID,COG24_FUNCTION_NAME,n_row,n_individual,n_genome_pair,n_row_ibd0,n_individual_ibd0,n_genome_pair_ibd0,n_row_ibd1,n_individual_ibd1,n_genome_pair_ibd1,total_row,total_individual,total_genome_pair,total_row_ibd0,total_individual_ibd0,total_genome_pair_ibd0,total_row_ibd1,total_individual_ibd1,total_genome_pair_ibd1,prop_row,prop_individual,prop_genome_pair,prop_row_ibd0,prop_individual_ibd0,prop_genome_pair_ibd0,prop_row_ibd1,prop_individual_ibd1,prop_genome_pair_ibd1,ibd1_positive,ibd1_negative,ibd0_positive,ibd0_negative,fisher_or,fisher_p,fisher_or_haldane,log2_or_haldane,neglog10_p,fisher_q_bh,fisher_sig_bh,direction,label
H,Coenzyme transport and metabolism,Bacteroides_uniformis | Bacteroides_eggerthii,48_2-50_1,COG0476,Molybdopterin or thiamine biosynthesis adenylyltransferase (ThiF) (PDB:1ZUD) (PUBMED:32239579),5,2,5,5,2,5,0,0,0,64,21,64,60.0,20.0,60.0,4.0,1.0,4.0,0.078125,0.0952380952380952,0.078125,0.0833333333333333,0.1,0.0833333333333333,0.0,0.0,0.0,0,4,5,55,0.0,1.0,1.121212121212121,0.16505924627049623,-0.0,1.0,False,IBD_enriched,Bacteroides_uniformis | Bacteroides_eggerthii | COG0476
H,Coenzyme transport and metabolism,Bacteroides_caccae | Parabacteroides_distasonis,43_1-45_1,COG0262,Dihydrofolate reductase (FolA) (PDB:1DDR),1,1,1,1,1,1,0,0,0,616,66,616,475.0,63.0,475.0,141.0,3.0,141.0,0.0016233766233766,0.0151515151515151,0.0016233766233766,0.0021052631578947,0.0158730158730158,0.0021052631578947,0.0,0.0,0.0,0,141,1,474,0.0,1.0,1.1177856301531213,0.16064353346807084,-0.0,1.0,False,IBD_enriched,Bacteroides_caccae | Parabacteroides_distasonis | COG0262
H,Coenzyme transport and metabolism,Bacteroides_thetaiotaomicron | Bacteroides_ovatus,42_2-44_3,COG2227,"2-polyprenyl-3-methyl-5-hydroxy-6-metoxy-1,4-benzoquinol methylase (UbiG) (PDB:1BHJ)",1,1,1,1,1,1,0,0,0,182,61,182,139.0,56.0,139.0,43.0,5.0,43.0,0.0054945054945054,0.0163934426229508,0.0054945054945054,0.0071942446043165,0.0178571428571428,0.0071942446043165,0.0,0.0,0.0,0,43,1,138,0.0,1.0,1.0613026819923372,0.08583616947930395,-0.0,1.0,False,IBD_enriched,Bacteroides_thetaiotaomicron | Bacteroides_ovatus | COG2227
H,Coenzyme transport and metabolism,Fusicatenibacter_saccharivorans | Blautia_A_wexlerae,138_1-142_1,COG0619,ECF-type transporter transmembrane protein EcfT (EcfT) (PDB:4HZU),1,1,1,1,1,1,0,0,0,2,2,2,2.0,2.0,2.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0,0,1,1,,1.0,1.0,0.0,-0.0,1.0,False,nonIBD_enriched,Fusicatenibacter_saccharivorans | Blautia_A_wexlerae | COG0619
H,Coenzyme transport and metabolism,Bacteroides_cellulosilyticus | Bacteroides_uniformis,39_5-48_2,COG0156,7-keto-8-aminopelargonate synthetase or related enzyme (BioF) (PDB:1BS0),3,1,3,3,1,3,0,0,0,434,60,434,378.0,59.0,378.0,56.0,1.0,56.0,0.0069124423963133,0.0166666666666666,0.0069124423963133,0.0079365079365079,0.0169491525423728,0.0079365079365079,0.0,0.0,0.0,0,56,3,375,0.0,1.0,0.9494310998735778,-0.07486478695852002,-0.0,1.0,False,nonIBD_enriched,Bacteroides_cellulosilyticus | Bacteroides_uniformis | COG0156
H,Coenzyme transport and metabolism,Bacteroides_ovatus | Parabacteroides_distasonis,44_3-45_1,COG0262,Dihydrofolate reductase (FolA) (PDB:1DDR),14,2,14,8,1,8,6,1,6,1627,119,1627,877.0,102.0,877.0,750.0,17.0,750.0,0.0086047940995697,0.0168067226890756,0.0086047940995697,0.0091220068415051,0.0098039215686274,0.0091220068415051,0.008,0.0588235294117647,0.008,6,744,8,869,0.876008064516129,1.0,0.8930984079326828,-0.16310894438475998,-0.0,1.0,False,nonIBD_enriched,Bacteroides_ovatus | Parabacteroides_distasonis | COG0262
H,Coenzyme transport and metabolism,Eggerthella_lenta | Bifidobacterium_longum,326_1-338_1,COG0379,Quinolinate synthase (NadA) (PDB:4HHE) (PUBMED:24498065),1,1,1,1,1,1,0,0,0,1917,58,1917,1388.0,46.0,1388.0,529.0,12.0,529.0,0.0005216484089723,0.0172413793103448,0.0005216484089723,0.0007204610951008,0.0217391304347826,0.0007204610951008,0.0,0.0,0.0,0,529,1,1387,0.0,1.0,0.8734655335221907,-0.19517731858866208,-0.0,1.0,False,nonIBD_enriched,Eggerthella_lenta | Bifidobacterium_longum | COG0379
H,Coenzyme transport and metabolism,Bacteroides_cellulosilyticus | Parabacteroides_distasonis,39_5-45_1,COG0476,Molybdopterin or thiamine biosynthesis adenylyltransferase (ThiF) (PDB:1ZUD) (PUBMED:32239579),33,5,33,33,5,33,0,0,0,525,66,525,517.0,65.0,517.0,8.0,1.0,8.0,0.0628571428571428,0.0757575757575757,0.0628571428571428,0.0638297872340425,0.0769230769230769,0.0638297872340425,0.0,0.0,0.0,0,8,33,484,0.0,1.0,0.8507462686567164,-0.23319917629303075,-0.0,1.0,False,nonIBD_enriched,Bacteroides_cellulosilyticus | Parabacteroides_distasonis | COG0476
H,Coenzyme transport and metabolism,Parabacteroides_distasonis | Bacteroides_uniformis,45_1-48_2,COG1541,"Phenylacetate-coenzyme A ligase PaaK, adenylate-forming domain family (PaaK) (PDB:2Y4O)",2,2,2,1,1,1,1,1,1,4641,222,4641,2014.0,202.0,2014.0,2627.0,20.0,2627.0,0.0004309416074121,0.009009009009009,0.0004309416074121,0.0004965243296921,0.0049504950495049,0.0004965243296921,0.0003806623524933,0.05,0.0003806623524933,1,2626,1,2013,0.7665651180502666,1.0,0.7666095564439368,-0.3834361122089599,-0.0,1.0,False,nonIBD_enriched,Parabacteroides_distasonis | Bacteroides_uniformis | COG1541
H,Coenzyme transport and metabolism,Fusicatenibacter_saccharivorans | Dorea_A_longicatena_B,138_1-153_2,COG0619,ECF-type transporter transmembrane protein EcfT (EcfT) (PDB:4HZU),3,1,3,3,1,3,0,0,0,5,1,5,5.0,1.0,5.0,0.0,0.0,0.0,0.6,1.0,0.6,0.6,1.0,0.6,0.0,0.0,0.0,0,0,3,2,,1.0,0.7142857142857143,-0.4854268271702417,-0.0,1.0,False,nonIBD_enriched,Fusicatenibacter_saccharivorans | Dorea_A_longicatena_B | COG0619
H,Coenzyme transport and metabolism,Blautia_A_wexlerae | Dorea_A_longicatena_B,142_1-153_2,COG0619,ECF-type transporter transmembrane protein EcfT (EcfT) (PDB:4HZU),3,1,3,3,1,3,0,0,0,5,1,5,5.0,1.0,5.0,0.0,0.0,0.0,0.6,1.0,0.6,0.6,1.0,0.6,0.0,0.0,0.0,0,0,3,2,,1.0,0.7142857142857143,-0.4854268271702417,-0.0,1.0,False,nonIBD_enriched,Blautia_A_wexlerae | Dorea_A_longicatena_B | COG0619
H,Coenzyme transport and metabolism,Bacteroides_caccae | Parabacteroides_distasonis,43_1-45_1,COG4206,Outer membrane cobalamin receptor protein BtuB (BtuB) (PDB:1NQE),2,1,2,2,1,2,0,0,0,616,66,616,475.0,63.0,475.0,141.0,3.0,141.0,0.0032467532467532,0.0151515151515151,0.0032467532467532,0.0042105263157894,0.0158730158730158,0.0042105263157894,0.0,0.0,0.0,0,141,2,473,0.0,1.0,0.6692579505300353,-0.5793657222508597,-0.0,1.0,False,nonIBD_enriched,Bacteroides_caccae | Parabacteroides_distasonis | COG4206
H,Coenzyme transport and metabolism,Bacteroides_uniformis | Bacteroides_stercoris,48_2-52_1,COG0262,Dihydrofolate reductase (FolA) (PDB:1DDR),2,1,2,2,1,2,0,0,0,87,17,87,67.0,15.0,67.0,20.0,2.0,20.0,0.0229885057471264,0.0588235294117647,0.0229885057471264,0.0298507462686567,0.0666666666666666,0.0298507462686567,0.0,0.0,0.0,0,20,2,65,0.0,1.0,0.6390243902439025,-0.6460570979679957,-0.0,1.0,False,nonIBD_enriched,Bacteroides_uniformis | Bacteroides_stercoris | COG0262
H,Coenzyme transport and metabolism,Bacteroides_uniformis | Bacteroides_stercoris,48_2-52_1,COG0476,Molybdopterin or thiamine biosynthesis adenylyltransferase (ThiF) (PDB:1ZUD) (PUBMED:32239579),2,1,2,2,1,2,0,0,0,87,17,87,67.0,15.0,67.0,20.0,2.0,20.0,0.0229885057471264,0.0588235294117647,0.0229885057471264,0.0298507462686567,0.0666666666666666,0.0298507462686567,0.0,0.0,0.0,0,20,2,65,0.0,1.0,0.6390243902439025,-0.6460570979679957,-0.0,1.0,False,nonIBD_enriched,Bacteroides_uniformis | Bacteroides_stercoris | COG0476
H,Coenzyme transport and metabolism,Bacteroides_fragilis | Bacteroides_thetaiotaomicron,32_1-42_2,COG0476,Molybdopterin or thiamine biosynthesis adenylyltransferase (ThiF) (PDB:1ZUD) (PUBMED:32239579),4,1,4,4,1,4,0,0,0,119,25,119,102.0,21.0,102.0,17.0,4.0,17.0,0.0336134453781512,0.04,0.0336134453781512,0.0392156862745098,0.0476190476190476,0.0392156862745098,0.0,0.0,0.0,0,17,4,98,0.0,1.0,0.6253968253968254,-0.6771561989309025,-0.0,1.0,False,nonIBD_enriched,Bacteroides_fragilis | Bacteroides_thetaiotaomicron | COG0476
H,Coenzyme transport and metabolism,Bacteroides_fragilis | Bacteroides_thetaiotaomicron,32_1-42_2,COG2896,"GTP 3',8-cyclase (molybdenum cofactor biosynthesis protein MoaA) (MoaA) (PDB:1TV7)",4,1,4,4,1,4,0,0,0,119,25,119,102.0,21.0,102.0,17.0,4.0,17.0,0.0336134453781512,0.04,0.0336134453781512,0.0392156862745098,0.0476190476190476,0.0392156862745098,0.0,0.0,0.0,0,17,4,98,0.0,1.0,0.6253968253968254,-0.6771561989309025,-0.0,1.0,False,nonIBD_enriched,Bacteroides_fragilis | Bacteroides_thetaiotaomicron | COG2896
H,Coenzyme transport and metabolism,Parabacteroides_merdae | Bacteroides_uniformis,26_2-48_2,COG1165,2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylate synthase (MenD) (PDB:5Z2P),2,1,2,2,1,2,0,0,0,654,123,654,479.0,113.0,479.0,175.0,10.0,175.0,0.0030581039755351,0.008130081300813,0.0030581039755351,0.0041753653444676,0.0088495575221238,0.0041753653444676,0.0,0.0,0.0,0,175,2,477,0.0,1.0,0.5441595441595442,-0.8778983922688121,-0.0,1.0,False,nonIBD_enriched,Parabacteroides_merdae | Bacteroides_uniformis | COG1165
H,Coenzyme transport and metabolism,Odoribacter_splanchnicus | Bacteroides_uniformis,14_1-48_2,COG2896,"GTP 3',8-cyclase (molybdenum cofactor biosynthesis protein MoaA) (MoaA) (PDB:1TV7)",1,1,1,1,1,1,0,0,0,156,35,156,96.0,31.0,96.0,60.0,4.0,60.0,0.0064102564102564,0.0285714285714285,0.0064102564102564,0.0104166666666666,0.032258064516129,0.0104166666666666,0.0,0.0,0.0,0,60,1,95,0.0,1.0,0.5261707988980716,-0.926396909960002,-0.0,1.0,False,nonIBD_enriched,Odoribacter_splanchnicus | Bacteroides_uniformis | COG2896
H,Coenzyme transport and metabolism,Parabacteroides_distasonis | Bacteroides_eggerthii,45_1-50_1,COG0262,Dihydrofolate reductase (FolA) (PDB:1DDR),1,1,1,1,1,1,0,0,0,99,17,99,60.0,15.0,60.0,39.0,2.0,39.0,0.0101010101010101,0.0588235294117647,0.0101010101010101,0.0166666666666666,0.0666666666666666,0.0166666666666666,0.0,0.0,0.0,0,39,1,59,0.0,1.0,0.5021097046413502,-0.9939254855903157,-0.0,1.0,False,nonIBD_enriched,Parabacteroides_distasonis | Bacteroides_eggerthii | COG0262
H,Coenzyme transport and metabolism,Parabacteroides_distasonis | Bacteroides_eggerthii,45_1-50_1,COG0476,Molybdopterin or thiamine biosynthesis adenylyltransferase (ThiF) (PDB:1ZUD) (PUBMED:32239579),1,1,1,1,1,1,0,0,0,99,17,99,60.0,15.0,60.0,39.0,2.0,39.0,0.0101010101010101,0.0588235294117647,0.0101010101010101,0.0166666666666666,0.0666666666666666,0.0166666666666666,0.0,0.0,0.0,0,39,1,59,0.0,1.0,0.5021097046413502,-0.9939254855903157,-0.0,1.0,False,nonIBD_enriched,Parabacteroides_distasonis | Bacteroides_eggerthii | COG0476
H,Coenzyme transport and metabolism,Parabacteroides_merdae | Phocaeicola_vulgatus,26_2-46_1,COG1165,2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylate synthase (MenD) (PDB:5Z2P),3,1,3,3,1,3,0,0,0,309,89,309,238.0,83.0,238.0,71.0,6.0,71.0,0.0097087378640776,0.0112359550561797,0.0097087378640776,0.0126050420168067,0.0120481927710843,0.0126050420168067,0.0,0.0,0.0,0,71,3,235,0.0,1.0,0.47052947052947053,-1.0876430092232103,-0.0,1.0,False,nonIBD_enriched,Parabacteroides_merdae | Phocaeicola_vulgatus | COG1165
H,Coenzyme transport and metabolism,Escherichia_marmotae | Escherichia_coli,66_3-66_5,COG0262,Dihydrofolate reductase (FolA) (PDB:1DDR),2,1,2,2,1,2,0,0,0,66,9,66,46.0,7.0,46.0,20.0,2.0,20.0,0.0303030303030303,0.1111111111111111,0.0303030303030303,0.0434782608695652,0.1428571428571428,0.0434782608695652,0.0,0.0,0.0,0,20,2,44,0.0,1.0,0.43414634146341463,-1.2037466685390483,-0.0,1.0,False,nonIBD_enriched,Escherichia_marmotae | Escherichia_coli | COG0262
H,Coenzyme transport and metabolism,Escherichia_marmotae | Escherichia_coli,66_3-66_5,COG0294,Dihydropteroate synthase (FolP) (PDB:1AD1),2,1,2,2,1,2,0,0,0,66,9,66,46.0,7.0,46.0,20.0,2.0,20.0,0.0303030303030303,0.1111111111111111,0.0303030303030303,0.0434782608695652,0.1428571428571428,0.0434782608695652,0.0,0.0,0.0,0,20,2,44,0.0,1.0,0.43414634146341463,-1.2037466685390483,-0.0,1.0,False,nonIBD_enriched,Escherichia_marmotae | Escherichia_coli | COG0294
H,Coenzyme transport and metabolism,Bacteroides_cellulosilyticus | Bacteroides_stercoris,39_5-52_1,COG0262,Dihydrofolate reductase (FolA) (PDB:1DDR),10,1,10,10,1,10,0,0,0,14,2,14,14.0,2.0,14.0,0.0,0.0,0.0,0.7142857142857143,0.5,0.7142857142857143,0.7142857142857143,0.5,0.7142857142857143,0.0,0.0,0.0,0,0,10,4,,1.0,0.42857142857142855,-1.222392421336448,-0.0,1.0,False,nonIBD_enriched,Bacteroides_cellulosilyticus | Bacteroides_stercoris | COG0262
H,Coenzyme transport and metabolism,Bacteroides_fragilis | Bacteroides_nordii,32_1-37_2,COG0262,Dihydrofolate reductase (FolA) (PDB:1DDR),3,1,3,3,1,3,0,0,0,4,1,4,4.0,1.0,4.0,0.0,0.0,0.0,0.75,1.0,0.75,0.75,1.0,0.75,0.0,0.0,0.0,0,0,3,1,,1.0,0.42857142857142855,-1.222392421336448,-0.0,1.0,False,nonIBD_enriched,Bacteroides_fragilis | Bacteroides_nordii | COG0262
H,Coenzyme transport and metabolism,Bacteroides_fragilis | Phocaeicola_vulgatus,32_1-46_1,COG2109,ATP:corrinoid adenosyltransferase (BtuR) (PDB:4HUT),1,1,1,1,1,1,0,0,0,258,36,258,142.0,32.0,142.0,116.0,4.0,116.0,0.003875968992248,0.0277777777777777,0.003875968992248,0.0070422535211267,0.03125,0.0070422535211267,0.0,0.0,0.0,0,116,1,141,0.0,1.0,0.40486409155937053,-1.304490402543554,-0.0,1.0,False,nonIBD_enriched,Bacteroides_fragilis | Phocaeicola_vulgatus | COG2109
H,Coenzyme transport and metabolism,Bacteroides_fragilis | Phocaeicola_vulgatus,32_1-46_1,COG4206,Outer membrane cobalamin receptor protein BtuB (BtuB) (PDB:1NQE),1,1,1,1,1,1,0,0,0,258,36,258,142.0,32.0,142.0,116.0,4.0,116.0,0.003875968992248,0.0277777777777777,0.003875968992248,0.0070422535211267,0.03125,0.0070422535211267,0.0,0.0,0.0,0,116,1,141,0.0,1.0,0.40486409155937053,-1.304490402543554,-0.0,1.0,False,nonIBD_enriched,Bacteroides_fragilis | Phocaeicola_vulgatus | COG4206
H,Coenzyme transport and metabolism,Parabacteroides_goldsteinii | Bacteroides_cellulosilyticus,20_1-39_5,COG4206,Outer membrane cobalamin receptor protein BtuB (BtuB) (PDB:1NQE),1,1,1,1,1,1,0,0,0,46,12,46,25.0,11.0,25.0,21.0,1.0,21.0,0.0217391304347826,0.0833333333333333,0.0217391304347826,0.04,0.0909090909090909,0.04,0.0,0.0,0.0,0,21,1,24,0.0,1.0,0.3798449612403101,-1.3965174113080459,-0.0,1.0,False,nonIBD_enriched,Parabacteroides_goldsteinii | Bacteroides_cellulosilyticus | COG4206
H,Coenzyme transport and metabolism,Alistipes_finegoldii | Bacteroides_congonensis,12_1-41_1,COG4206,Outer membrane cobalamin receptor protein BtuB (BtuB) (PDB:1NQE),1,1,1,1,1,1,0,0,0,1,1,1,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,1,0,,1.0,0.3333333333333333,-1.5849625007211563,-0.0,1.0,False,nonIBD_enriched,Alistipes_finegoldii | Bacteroides_congonensis | COG4206
H,Coenzyme transport and metabolism,Blautia_A_faecis | Blautia_A_sp900066205,140_1-144_2,COG2091,Phosphopantetheinyl transferase (Sfp) (PDB:1QR0),1,1,1,1,1,1,0,0,0,1,1,1,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,1,0,,1.0,0.3333333333333333,-1.5849625007211563,-0.0,1.0,False,nonIBD_enriched,Blautia_A_faecis | Blautia_A_sp900066205 | COG2091
H,Coenzyme transport and metabolism,Blautia_A_faecis | Blautia_A_sp900066355,140_1-145_1,COG0619,ECF-type transporter transmembrane protein EcfT (EcfT) (PDB:4HZU),1,1,1,1,1,1,0,0,0,1,1,1,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,1,0,,1.0,0.3333333333333333,-1.5849625007211563,-0.0,1.0,False,nonIBD_enriched,Blautia_A_faecis | Blautia_A_sp900066355 | COG0619
H,Coenzyme transport and metabolism,Blautia_A_faecis | Oliverpabstia_intestinalis,140_1-149_1,COG0619,ECF-type transporter transmembrane protein EcfT (EcfT) (PDB:4HZU),1,1,1,1,1,1,0,0,0,1,1,1,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,1,0,,1.0,0.3333333333333333,-1.5849625007211563,-0.0,1.0,False,nonIBD_enriched,Blautia_A_faecis | Oliverpabstia_intestinalis | COG0619
H,Coenzyme transport and metabolism,Blautia_A_sp900066205 | Mediterraneibacter_faecis,144_2-150_1,COG0619,ECF-type transporter transmembrane protein EcfT (EcfT) (PDB:4HZU),1,1,1,1,1,1,0,0,0,1,1,1,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,1,0,,1.0,0.3333333333333333,-1.5849625007211563,-0.0,1.0,False,nonIBD_enriched,Blautia_A_sp900066205 | Mediterraneibacter_faecis | COG0619
H,Coenzyme transport and metabolism,Bacteroides_finegoldii | Bacteroides_xylanisolvens,40_1-44_1,COG4206,Outer membrane cobalamin receptor protein BtuB (BtuB) (PDB:1NQE),1,1,1,1,1,1,0,0,0,6,3,6,3.0,2.0,3.0,3.0,1.0,3.0,0.1666666666666666,0.3333333333333333,0.1666666666666666,0.3333333333333333,0.5,0.3333333333333333,0.0,0.0,0.0,0,3,1,2,0.0,1.0,0.23809523809523808,-2.070389327891398,-0.0,1.0,False,nonIBD_enriched,Bacteroides_finegoldii | Bacteroides_xylanisolvens | COG4206
H,Coenzyme transport and metabolism,Bacteroides_nordii | Bacteroides_ovatus,37_2-44_3,COG0262,Dihydrofolate reductase (FolA) (PDB:1DDR),2,1,2,2,1,2,0,0,0,2,1,2,2.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,2,0,,1.0,0.2,-2.321928094887362,-0.0,1.0,False,nonIBD_enriched,Bacteroides_nordii | Bacteroides_ovatus | COG0262
H,Coenzyme transport and metabolism,Bacteroides_nordii | Butyricimonas_paravirosa,37_1-4_3,COG0476,Molybdopterin or thiamine biosynthesis adenylyltransferase (ThiF) (PDB:1ZUD) (PUBMED:32239579),6,1,6,6,1,6,0,0,0,6,1,6,6.0,1.0,6.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,6,0,,1.0,0.07692307692307693,-3.700439718141092,-0.0,1.0,False,nonIBD_enriched,Bacteroides_nordii | Butyricimonas_paravirosa | COG0476
