side,cluster,species_id,individual,gene_genome_count,total_genome_count,individual_gene_prev,summary_total_genome_count,missing_genome_count_in_pan
2,"Xylan 1,4-beta-xylosidase",48_2,LL61_D08_5714,5,6,0.833333,6,0
1,YARHG domain-containing protein,48_2,p071,12,12,1.0,12,0
2,YARHG domain-containing protein,48_2,p071,12,12,1.0,12,0
1,YozE-SAM-like domain-containing protein,48_2,LL53_H04_4894,11,11,1.0,11,0
2,YozE-SAM-like domain-containing protein,48_2,LL53_H04_4894,11,11,1.0,11,0
1,Zeta toxin family protein,48_2,92,6,6,1.0,6,0
1,aadS,48_2,p071,12,12,1.0,12,0
2,aadS,48_2,p071,12,12,1.0,12,0
1,ardA,48_2,LL53_H04_4894,11,11,1.0,11,0
2,ardA,48_2,LL53_H04_4894,11,11,1.0,11,0
1,atoC,48_2,LL53_H04_4894,11,11,1.0,11,0
2,atoC,48_2,LL53_H04_4894,11,11,1.0,11,0
2,atoC,48_2,LL61_D08_5714,6,6,1.0,6,0
2,cfxA,48_2,p071,10,12,0.833333,12,0
2,cirA,48_2,LL61_D08_5714,6,6,1.0,6,0
1,erm(F),48_2,LL61_D08_5714,4,6,0.666667,6,0
1,erm(F),48_2,p071,12,12,1.0,12,0
2,erm(F),48_2,p071,12,12,1.0,12,0
1,fbaB,48_2,LL53_H04_4894,5,11,0.454545,11,0
2,fbaB,48_2,LL53_H04_4894,5,11,0.454545,11,0
2,fbaB,48_2,LL61_D08_5714,1,6,0.166667,6,0
1,fliM,48_2,92,6,6,1.0,6,0
1,frsA,48_2,LL53_H04_4894,5,11,0.454545,11,0
2,frsA,48_2,LL53_H04_4894,5,11,0.454545,11,0
1,ftnA,48_2,92,6,6,1.0,6,0
1,ftnA,48_2,LL53_H04_4894,5,11,0.454545,11,0
2,ftnA,48_2,LL53_H04_4894,5,11,0.454545,11,0
2,ftnA,48_2,LL61_D08_5714,1,6,0.166667,6,0
1,gPI8,48_2,LL53_H04_4894,11,11,1.0,11,0
2,gPI8,48_2,LL53_H04_4894,11,11,1.0,11,0
1,group_10009,48_2,92,6,6,1.0,6,0
1,group_10158,48_2,p071,12,12,1.0,12,0
2,group_10158,48_2,p071,12,12,1.0,12,0
2,group_10176,48_2,p071,6,12,0.5,12,0
2,group_10180,48_2,p071,1,12,0.0833333,12,0
2,group_10243,48_2,p071,6,12,0.5,12,0
1,group_10291,48_2,LL61_D08_5714,6,6,1.0,6,0
2,group_10291,48_2,LL61_D08_5714,6,6,1.0,6,0
1,group_10497,48_2,LL53_H04_4894,1,11,0.0909091,11,0
2,group_10740,48_2,p071,6,12,0.5,12,0
1,group_10742,48_2,LL53_H04_4894,10,11,0.909091,11,0
2,group_10742,48_2,LL53_H04_4894,10,11,0.909091,11,0
1,group_10784,48_2,92,5,6,0.833333,6,0
2,group_10784,48_2,92,5,6,0.833333,6,0
1,group_10796,48_2,p071,2,12,0.166667,12,0
2,group_10796,48_2,p071,2,12,0.166667,12,0
1,group_1090,48_2,p071,12,12,1.0,12,0
2,group_1090,48_2,p071,12,12,1.0,12,0
1,group_11201,48_2,92,5,6,0.833333,6,0
1,group_11201,48_2,LL61_D08_5714,5,6,0.833333,6,0
2,group_11201,48_2,92,5,6,0.833333,6,0
2,group_11201,48_2,LL61_D08_5714,5,6,0.833333,6,0
2,group_11239,48_2,p071,10,12,0.833333,12,0
1,group_11496,48_2,92,6,6,1.0,6,0
1,group_11548,48_2,92,3,6,0.5,6,0
1,group_11558,48_2,LL61_D08_5714,5,6,0.833333,6,0
2,group_11558,48_2,LL61_D08_5714,5,6,0.833333,6,0
2,group_11592,48_2,p071,10,12,0.833333,12,0
2,group_11647,48_2,p071,9,12,0.75,12,0
2,group_11738,48_2,p071,6,12,0.5,12,0
1,group_11835,48_2,LL53_H04_4894,5,11,0.454545,11,0
2,group_11835,48_2,LL53_H04_4894,5,11,0.454545,11,0
1,group_1184,48_2,92,5,6,0.833333,6,0
2,group_11918,48_2,p071,6,12,0.5,12,0
1,group_12009,48_2,92,5,6,0.833333,6,0
1,group_12011,48_2,LL61_D08_5714,3,6,0.5,6,0
2,group_12011,48_2,LL61_D08_5714,3,6,0.5,6,0
1,group_12061,48_2,92,4,6,0.666667,6,0
1,group_12115,48_2,92,5,6,0.833333,6,0
1,group_12177,48_2,LL61_D08_5714,4,6,0.666667,6,0
2,group_12177,48_2,LL61_D08_5714,4,6,0.666667,6,0
1,group_12226,48_2,p071,11,12,0.916667,12,0
2,group_12226,48_2,p071,11,12,0.916667,12,0
1,group_12312,48_2,LL61_D08_5714,5,6,0.833333,6,0
2,group_12312,48_2,LL61_D08_5714,5,6,0.833333,6,0
2,group_12362,48_2,p071,6,12,0.5,12,0
2,group_12434,48_2,p071,10,12,0.833333,12,0
1,group_12654,48_2,92,6,6,1.0,6,0
1,group_12693,48_2,LL53_H04_4894,5,11,0.454545,11,0
2,group_12693,48_2,LL53_H04_4894,5,11,0.454545,11,0
2,group_12693,48_2,LL61_D08_5714,1,6,0.166667,6,0
1,group_12926,48_2,LL53_H04_4894,11,11,1.0,11,0
2,group_12926,48_2,LL53_H04_4894,11,11,1.0,11,0
2,group_12979,48_2,LL61_D08_5714,1,6,0.166667,6,0
1,group_13155,48_2,LL61_D08_5714,1,6,0.166667,6,0
1,group_13217,48_2,LL61_D08_5714,5,6,0.833333,6,0
2,group_13217,48_2,LL61_D08_5714,5,6,0.833333,6,0
2,group_13280,48_2,p071,6,12,0.5,12,0
1,group_1333,48_2,92,6,6,1.0,6,0
1,group_1333,48_2,LL53_H04_4894,5,11,0.454545,11,0
2,group_1333,48_2,LL53_H04_4894,5,11,0.454545,11,0
2,group_1333,48_2,LL61_D08_5714,1,6,0.166667,6,0
1,group_13437,48_2,92,6,6,1.0,6,0
1,group_13513,48_2,LL61_D08_5714,1,6,0.166667,6,0
2,group_13513,48_2,LL61_D08_5714,1,6,0.166667,6,0
2,group_13570,48_2,p071,6,12,0.5,12,0
1,group_13800,48_2,LL61_D08_5714,3,6,0.5,6,0
2,group_13800,48_2,LL61_D08_5714,3,6,0.5,6,0
2,group_13814,48_2,p071,6,12,0.5,12,0
1,group_13865,48_2,LL53_H04_4894,5,11,0.454545,11,0
2,group_13865,48_2,LL53_H04_4894,5,11,0.454545,11,0
1,group_13942,48_2,92,5,6,0.833333,6,0
2,group_13947,48_2,p071,1,12,0.0833333,12,0
2,group_13974,48_2,p071,6,12,0.5,12,0
1,group_14075,48_2,92,6,6,1.0,6,0
1,group_14187,48_2,92,4,6,0.666667,6,0
1,group_14187,48_2,LL61_D08_5714,1,6,0.166667,6,0
2,group_14187,48_2,92,4,6,0.666667,6,0
1,group_14196,48_2,LL61_D08_5714,5,6,0.833333,6,0
2,group_14196,48_2,LL61_D08_5714,5,6,0.833333,6,0
2,group_14228,48_2,p071,11,12,0.916667,12,0
1,group_14250,48_2,LL53_H04_4894,6,11,0.545455,11,0
1,group_14250,48_2,LL61_D08_5714,3,6,0.5,6,0
2,group_14250,48_2,LL53_H04_4894,6,11,0.545455,11,0
2,group_14250,48_2,LL61_D08_5714,3,6,0.5,6,0
1,group_14374,48_2,p071,12,12,1.0,12,0
2,group_14374,48_2,p071,12,12,1.0,12,0
2,group_14419,48_2,p071,6,12,0.5,12,0
1,group_14581,48_2,92,6,6,1.0,6,0
1,group_14652,48_2,92,2,6,0.333333,6,0
1,group_14652,48_2,LL53_H04_4894,8,11,0.727273,11,0
1,group_14652,48_2,LL61_D08_5714,6,6,1.0,6,0
2,group_14652,48_2,LL53_H04_4894,8,11,0.727273,11,0
2,group_14652,48_2,LL61_D08_5714,6,6,1.0,6,0
2,group_1466,48_2,p071,5,12,0.416667,12,0
1,group_14948,48_2,p071,2,12,0.166667,12,0
2,group_14948,48_2,p071,2,12,0.166667,12,0
1,group_14994,48_2,LL53_H04_4894,11,11,1.0,11,0
1,group_14994,48_2,LL61_D08_5714,6,6,1.0,6,0
2,group_14994,48_2,LL53_H04_4894,11,11,1.0,11,0
2,group_14994,48_2,LL61_D08_5714,6,6,1.0,6,0
1,group_14997,48_2,LL53_H04_4894,1,11,0.0909091,11,0
1,group_15005,48_2,LL61_D08_5714,5,6,0.833333,6,0
2,group_15005,48_2,LL61_D08_5714,5,6,0.833333,6,0
1,group_15082,48_2,92,6,6,1.0,6,0
1,group_15163,48_2,92,6,6,1.0,6,0
2,group_15210,48_2,p071,5,12,0.416667,12,0
1,group_1527,48_2,92,5,6,0.833333,6,0
1,group_15331,48_2,LL53_H04_4894,8,11,0.727273,11,0
1,group_15331,48_2,LL61_D08_5714,6,6,1.0,6,0
2,group_15331,48_2,LL53_H04_4894,8,11,0.727273,11,0
2,group_15331,48_2,LL61_D08_5714,6,6,1.0,6,0
1,group_15370,48_2,LL61_D08_5714,5,6,0.833333,6,0
2,group_15370,48_2,LL61_D08_5714,5,6,0.833333,6,0
1,group_15379,48_2,p071,12,12,1.0,12,0
2,group_15379,48_2,p071,12,12,1.0,12,0
1,group_15386,48_2,LL53_H04_4894,4,11,0.363636,11,0
2,group_15386,48_2,LL53_H04_4894,4,11,0.363636,11,0
2,group_15386,48_2,LL61_D08_5714,1,6,0.166667,6,0
2,group_15464,48_2,p071,1,12,0.0833333,12,0
2,group_15538,48_2,p071,3,12,0.25,12,0
1,group_15605,48_2,LL61_D08_5714,5,6,0.833333,6,0
2,group_15605,48_2,LL61_D08_5714,5,6,0.833333,6,0
1,group_15678,48_2,92,2,6,0.333333,6,0
2,group_15678,48_2,92,2,6,0.333333,6,0
1,group_15786,48_2,LL61_D08_5714,5,6,0.833333,6,0
2,group_15786,48_2,LL61_D08_5714,5,6,0.833333,6,0
1,group_15812,48_2,LL53_H04_4894,8,11,0.727273,11,0
1,group_15812,48_2,LL61_D08_5714,6,6,1.0,6,0
2,group_15812,48_2,LL53_H04_4894,8,11,0.727273,11,0
2,group_15812,48_2,LL61_D08_5714,6,6,1.0,6,0
2,group_15927,48_2,p071,6,12,0.5,12,0
1,group_15966,48_2,LL61_D08_5714,5,6,0.833333,6,0
2,group_15966,48_2,LL61_D08_5714,5,6,0.833333,6,0
1,group_15971,48_2,p071,11,12,0.916667,12,0
2,group_15971,48_2,p071,11,12,0.916667,12,0
2,group_15976,48_2,p071,6,12,0.5,12,0
1,group_16013,48_2,LL61_D08_5714,5,6,0.833333,6,0
2,group_16013,48_2,LL61_D08_5714,5,6,0.833333,6,0
2,group_16060,48_2,p071,6,12,0.5,12,0
2,group_16106,48_2,LL61_D08_5714,1,6,0.166667,6,0
1,group_16159,48_2,LL61_D08_5714,4,6,0.666667,6,0
2,group_16159,48_2,LL61_D08_5714,4,6,0.666667,6,0
1,group_16407,48_2,LL61_D08_5714,1,6,0.166667,6,0
2,group_16407,48_2,LL61_D08_5714,1,6,0.166667,6,0
2,group_16458,48_2,LL61_D08_5714,1,6,0.166667,6,0
1,group_16523,48_2,LL53_H04_4894,11,11,1.0,11,0
2,group_16523,48_2,LL53_H04_4894,11,11,1.0,11,0
2,group_16523,48_2,LL61_D08_5714,6,6,1.0,6,0
1,group_16605,48_2,92,2,6,0.333333,6,0
1,group_16605,48_2,LL61_D08_5714,6,6,1.0,6,0
2,group_16605,48_2,LL61_D08_5714,6,6,1.0,6,0
1,group_1661,48_2,LL61_D08_5714,1,6,0.166667,6,0
1,group_1661,48_2,p071,10,12,0.833333,12,0
2,group_1661,48_2,p071,10,12,0.833333,12,0
2,group_16757,48_2,p071,6,12,0.5,12,0
1,group_16761,48_2,p071,2,12,0.166667,12,0
2,group_16761,48_2,p071,2,12,0.166667,12,0
2,group_16763,48_2,p071,10,12,0.833333,12,0
1,group_16780,48_2,p071,12,12,1.0,12,0
2,group_16780,48_2,p071,12,12,1.0,12,0
1,group_16874,48_2,92,5,6,0.833333,6,0
1,group_16874,48_2,LL61_D08_5714,5,6,0.833333,6,0
2,group_16874,48_2,92,5,6,0.833333,6,0
1,group_16914,48_2,LL53_H04_4894,5,11,0.454545,11,0
2,group_16914,48_2,LL53_H04_4894,5,11,0.454545,11,0
2,group_16914,48_2,LL61_D08_5714,1,6,0.166667,6,0
1,group_17055,48_2,92,5,6,0.833333,6,0
1,group_17144,48_2,LL61_D08_5714,6,6,1.0,6,0
2,group_17144,48_2,LL61_D08_5714,6,6,1.0,6,0
1,group_17361,48_2,LL61_D08_5714,5,6,0.833333,6,0
2,group_17361,48_2,LL61_D08_5714,5,6,0.833333,6,0
2,group_17403,48_2,p071,5,12,0.416667,12,0
1,group_17513,48_2,92,3,6,0.5,6,0
2,group_17564,48_2,p071,10,12,0.833333,12,0
1,group_17873,48_2,92,5,6,0.833333,6,0
1,group_17873,48_2,LL61_D08_5714,6,6,1.0,6,0
1,group_1791,48_2,LL61_D08_5714,6,6,1.0,6,0
2,group_1791,48_2,LL61_D08_5714,6,6,1.0,6,0
1,group_17920,48_2,92,2,6,0.333333,6,0
2,group_17927,48_2,p071,12,12,1.0,12,0
1,group_18028,48_2,LL53_H04_4894,10,11,0.909091,11,0
2,group_18028,48_2,LL53_H04_4894,10,11,0.909091,11,0
1,group_18093,48_2,LL61_D08_5714,6,6,1.0,6,0
2,group_18093,48_2,LL61_D08_5714,6,6,1.0,6,0
1,group_18126,48_2,p071,1,12,0.0833333,12,0
2,group_18126,48_2,p071,1,12,0.0833333,12,0
1,group_18145,48_2,LL61_D08_5714,1,6,0.166667,6,0
2,group_18145,48_2,LL61_D08_5714,1,6,0.166667,6,0
2,group_18222,48_2,LL61_D08_5714,1,6,0.166667,6,0
1,group_18344,48_2,92,6,6,1.0,6,0
1,group_18349,48_2,92,6,6,1.0,6,0
1,group_18349,48_2,LL61_D08_5714,6,6,1.0,6,0
1,group_18495,48_2,92,6,6,1.0,6,0
1,group_18515,48_2,92,6,6,1.0,6,0
1,group_18534,48_2,92,5,6,0.833333,6,0
1,group_18567,48_2,p071,11,12,0.916667,12,0
2,group_18567,48_2,p071,11,12,0.916667,12,0
1,group_18606,48_2,p071,11,12,0.916667,12,0
2,group_18606,48_2,p071,11,12,0.916667,12,0
1,group_18680,48_2,p071,12,12,1.0,12,0
2,group_18680,48_2,p071,12,12,1.0,12,0
1,group_18710,48_2,92,6,6,1.0,6,0
2,group_18722,48_2,p071,6,12,0.5,12,0
1,group_1891,48_2,92,6,6,1.0,6,0
1,group_1891,48_2,LL61_D08_5714,6,6,1.0,6,0
1,group_18949,48_2,92,6,6,1.0,6,0
2,group_18949,48_2,92,6,6,1.0,6,0
1,group_19185,48_2,p071,12,12,1.0,12,0
2,group_19185,48_2,p071,12,12,1.0,12,0
1,group_19291,48_2,LL61_D08_5714,5,6,0.833333,6,0
2,group_19291,48_2,LL61_D08_5714,5,6,0.833333,6,0
1,group_19326,48_2,p071,10,12,0.833333,12,0
2,group_19326,48_2,p071,10,12,0.833333,12,0
1,group_1933,48_2,92,4,6,0.666667,6,0
1,group_19373,48_2,92,6,6,1.0,6,0
1,group_19429,48_2,LL61_D08_5714,5,6,0.833333,6,0
2,group_19429,48_2,LL61_D08_5714,5,6,0.833333,6,0
1,group_1945,48_2,LL61_D08_5714,1,6,0.166667,6,0
2,group_1945,48_2,LL61_D08_5714,1,6,0.166667,6,0
2,group_19508,48_2,p071,6,12,0.5,12,0
1,group_19567,48_2,p071,12,12,1.0,12,0
2,group_19567,48_2,p071,12,12,1.0,12,0
1,group_19596,48_2,LL53_H04_4894,2,11,0.181818,11,0
2,group_19596,48_2,LL53_H04_4894,2,11,0.181818,11,0
2,group_19753,48_2,LL53_H04_4894,1,11,0.0909091,11,0
1,group_19758,48_2,92,6,6,1.0,6,0
1,group_19824,48_2,p071,11,12,0.916667,12,0
2,group_19824,48_2,p071,11,12,0.916667,12,0
1,group_19977,48_2,92,6,6,1.0,6,0
1,group_2006,48_2,92,6,6,1.0,6,0
1,group_20105,48_2,92,6,6,1.0,6,0
1,group_20105,48_2,LL53_H04_4894,5,11,0.454545,11,0
2,group_20105,48_2,LL53_H04_4894,5,11,0.454545,11,0
2,group_20105,48_2,LL61_D08_5714,1,6,0.166667,6,0
1,group_20112,48_2,p071,2,12,0.166667,12,0
2,group_20112,48_2,p071,2,12,0.166667,12,0
1,group_20117,48_2,p071,12,12,1.0,12,0
2,group_20117,48_2,p071,12,12,1.0,12,0
1,group_20137,48_2,92,3,6,0.5,6,0
1,group_20146,48_2,LL61_D08_5714,6,6,1.0,6,0
2,group_20146,48_2,LL61_D08_5714,6,6,1.0,6,0
2,group_20260,48_2,p071,6,12,0.5,12,0
1,group_20279,48_2,92,2,6,0.333333,6,0
1,group_20358,48_2,92,4,6,0.666667,6,0
1,group_20467,48_2,LL61_D08_5714,2,6,0.333333,6,0
2,group_20467,48_2,LL61_D08_5714,2,6,0.333333,6,0
1,group_20509,48_2,LL61_D08_5714,5,6,0.833333,6,0
2,group_20509,48_2,LL61_D08_5714,5,6,0.833333,6,0
1,group_20548,48_2,92,6,6,1.0,6,0
2,group_2064,48_2,p071,6,12,0.5,12,0
1,group_20758,48_2,92,5,6,0.833333,6,0
1,group_20760,48_2,LL53_H04_4894,10,11,0.909091,11,0
2,group_20760,48_2,LL53_H04_4894,10,11,0.909091,11,0
1,group_20902,48_2,LL61_D08_5714,1,6,0.166667,6,0
2,group_20933,48_2,p071,12,12,1.0,12,0
2,group_20950,48_2,p071,6,12,0.5,12,0
2,group_20951,48_2,p071,10,12,0.833333,12,0
1,group_20968,48_2,LL61_D08_5714,4,6,0.666667,6,0
2,group_20968,48_2,LL61_D08_5714,4,6,0.666667,6,0
1,group_21001,48_2,p071,12,12,1.0,12,0
2,group_21001,48_2,p071,12,12,1.0,12,0
2,group_21061,48_2,p071,6,12,0.5,12,0
1,group_21071,48_2,92,6,6,1.0,6,0
1,group_21156,48_2,p071,2,12,0.166667,12,0
2,group_21156,48_2,p071,2,12,0.166667,12,0
1,group_21241,48_2,LL53_H04_4894,11,11,1.0,11,0
2,group_21241,48_2,LL53_H04_4894,11,11,1.0,11,0
2,group_21453,48_2,p071,6,12,0.5,12,0
1,group_21458,48_2,p071,2,12,0.166667,12,0
2,group_21458,48_2,p071,2,12,0.166667,12,0
1,group_21497,48_2,p071,12,12,1.0,12,0
2,group_21497,48_2,p071,12,12,1.0,12,0
2,group_21509,48_2,p071,6,12,0.5,12,0
1,group_21539,48_2,p071,2,12,0.166667,12,0
2,group_21539,48_2,p071,2,12,0.166667,12,0
2,group_21589,48_2,LL61_D08_5714,5,6,0.833333,6,0
1,group_21828,48_2,LL61_D08_5714,4,6,0.666667,6,0
2,group_21828,48_2,LL61_D08_5714,4,6,0.666667,6,0
2,group_2207,48_2,p071,6,12,0.5,12,0
1,group_22110,48_2,LL61_D08_5714,5,6,0.833333,6,0
2,group_22110,48_2,LL61_D08_5714,5,6,0.833333,6,0
1,group_22219,48_2,LL61_D08_5714,3,6,0.5,6,0
2,group_22219,48_2,LL61_D08_5714,3,6,0.5,6,0
1,group_22307,48_2,LL53_H04_4894,11,11,1.0,11,0
2,group_22307,48_2,LL53_H04_4894,11,11,1.0,11,0
1,group_22311,48_2,92,6,6,1.0,6,0
1,group_22311,48_2,LL53_H04_4894,5,11,0.454545,11,0
2,group_22311,48_2,LL53_H04_4894,5,11,0.454545,11,0
2,group_22311,48_2,LL61_D08_5714,1,6,0.166667,6,0
2,group_22468,48_2,p071,11,12,0.916667,12,0
1,group_22530,48_2,LL61_D08_5714,5,6,0.833333,6,0
1,group_22656,48_2,p071,10,12,0.833333,12,0
2,group_22656,48_2,p071,10,12,0.833333,12,0
1,group_23026,48_2,92,2,6,0.333333,6,0
1,group_23026,48_2,LL53_H04_4894,8,11,0.727273,11,0
1,group_23026,48_2,LL61_D08_5714,6,6,1.0,6,0
2,group_23026,48_2,LL53_H04_4894,8,11,0.727273,11,0
2,group_23026,48_2,LL61_D08_5714,6,6,1.0,6,0
1,group_2327,48_2,LL61_D08_5714,5,6,0.833333,6,0
1,group_23276,48_2,LL53_H04_4894,11,11,1.0,11,0
2,group_23276,48_2,LL53_H04_4894,11,11,1.0,11,0
2,group_23276,48_2,LL61_D08_5714,6,6,1.0,6,0
1,group_23283,48_2,LL61_D08_5714,1,6,0.166667,6,0
2,group_23283,48_2,LL61_D08_5714,1,6,0.166667,6,0
1,group_23284,48_2,LL53_H04_4894,5,11,0.454545,11,0
2,group_23284,48_2,LL53_H04_4894,5,11,0.454545,11,0
2,group_23284,48_2,LL61_D08_5714,1,6,0.166667,6,0
1,group_23402,48_2,92,6,6,1.0,6,0
2,group_23412,48_2,p071,10,12,0.833333,12,0
1,group_23488,48_2,92,5,6,0.833333,6,0
1,group_23488,48_2,LL53_H04_4894,2,11,0.181818,11,0
1,group_23492,48_2,LL53_H04_4894,2,11,0.181818,11,0
2,group_23492,48_2,LL53_H04_4894,2,11,0.181818,11,0
1,group_23493,48_2,LL61_D08_5714,5,6,0.833333,6,0
2,group_23493,48_2,LL61_D08_5714,5,6,0.833333,6,0
1,group_23500,48_2,92,5,6,0.833333,6,0
2,group_23612,48_2,p071,6,12,0.5,12,0
2,group_23750,48_2,p071,12,12,1.0,12,0
1,group_23874,48_2,92,6,6,1.0,6,0
2,group_23874,48_2,92,6,6,1.0,6,0
1,group_24066,48_2,92,5,6,0.833333,6,0
2,group_24066,48_2,92,5,6,0.833333,6,0
1,group_2407,48_2,LL61_D08_5714,5,6,0.833333,6,0
2,group_2407,48_2,LL61_D08_5714,5,6,0.833333,6,0
1,group_24081,48_2,92,5,6,0.833333,6,0
1,group_24278,48_2,LL53_H04_4894,5,11,0.454545,11,0
2,group_24278,48_2,LL53_H04_4894,5,11,0.454545,11,0
1,group_24462,48_2,p071,12,12,1.0,12,0
2,group_24462,48_2,p071,12,12,1.0,12,0
1,group_24482,48_2,92,5,6,0.833333,6,0
1,group_24559,48_2,p071,2,12,0.166667,12,0
2,group_24559,48_2,p071,2,12,0.166667,12,0
1,group_24620,48_2,92,4,6,0.666667,6,0
1,group_24620,48_2,p071,2,12,0.166667,12,0
2,group_24620,48_2,p071,2,12,0.166667,12,0
1,group_2463,48_2,LL53_H04_4894,8,11,0.727273,11,0
2,group_2463,48_2,LL53_H04_4894,8,11,0.727273,11,0
1,group_24737,48_2,LL61_D08_5714,6,6,1.0,6,0
2,group_24737,48_2,LL61_D08_5714,6,6,1.0,6,0
1,group_2484,48_2,92,6,6,1.0,6,0
2,group_24974,48_2,p071,11,12,0.916667,12,0
1,group_25019,48_2,92,6,6,1.0,6,0
1,group_25101,48_2,p071,10,12,0.833333,12,0
2,group_25101,48_2,p071,10,12,0.833333,12,0
1,group_25335,48_2,LL61_D08_5714,5,6,0.833333,6,0
2,group_25335,48_2,LL61_D08_5714,5,6,0.833333,6,0
1,group_25346,48_2,LL53_H04_4894,5,11,0.454545,11,0
2,group_25346,48_2,LL53_H04_4894,5,11,0.454545,11,0
2,group_25346,48_2,LL61_D08_5714,1,6,0.166667,6,0
1,group_25421,48_2,92,5,6,0.833333,6,0
2,group_25550,48_2,p071,6,12,0.5,12,0
2,group_25576,48_2,p071,6,12,0.5,12,0
1,group_25599,48_2,92,6,6,1.0,6,0
1,group_25599,48_2,LL61_D08_5714,6,6,1.0,6,0
1,group_25603,48_2,92,3,6,0.5,6,0
2,group_25603,48_2,92,3,6,0.5,6,0
1,group_25704,48_2,92,6,6,1.0,6,0
1,group_25838,48_2,p071,10,12,0.833333,12,0
2,group_25838,48_2,p071,10,12,0.833333,12,0
2,group_25894,48_2,p071,6,12,0.5,12,0
1,group_25930,48_2,92,2,6,0.333333,6,0
1,group_25997,48_2,92,6,6,1.0,6,0
1,group_2614,48_2,92,5,6,0.833333,6,0
1,group_2615,48_2,p071,2,12,0.166667,12,0
2,group_2615,48_2,p071,2,12,0.166667,12,0
1,group_26175,48_2,92,6,6,1.0,6,0
1,group_26251,48_2,92,6,6,1.0,6,0
2,group_26353,48_2,p071,6,12,0.5,12,0
1,group_264,48_2,92,6,6,1.0,6,0
1,group_26401,48_2,LL61_D08_5714,6,6,1.0,6,0
2,group_26401,48_2,LL61_D08_5714,6,6,1.0,6,0
1,group_26411,48_2,92,6,6,1.0,6,0
1,group_26436,48_2,92,5,6,0.833333,6,0
1,group_26490,48_2,LL61_D08_5714,5,6,0.833333,6,0
1,group_26520,48_2,LL53_H04_4894,6,11,0.545455,11,0
2,group_26520,48_2,LL53_H04_4894,6,11,0.545455,11,0
1,group_26531,48_2,LL53_H04_4894,4,11,0.363636,11,0
2,group_26531,48_2,LL53_H04_4894,4,11,0.363636,11,0
1,group_26638,48_2,92,5,6,0.833333,6,0
2,group_26687,48_2,p071,10,12,0.833333,12,0
2,group_26828,48_2,92,2,6,0.333333,6,0
2,group_26831,48_2,p071,6,12,0.5,12,0
1,group_26873,48_2,LL53_H04_4894,5,11,0.454545,11,0
2,group_26873,48_2,LL53_H04_4894,5,11,0.454545,11,0
2,group_26899,48_2,p071,2,12,0.166667,12,0
1,group_27035,48_2,LL61_D08_5714,5,6,0.833333,6,0
1,group_27125,48_2,p071,11,12,0.916667,12,0
2,group_27125,48_2,p071,11,12,0.916667,12,0
1,group_27141,48_2,p071,1,12,0.0833333,12,0
2,group_27141,48_2,p071,1,12,0.0833333,12,0
1,group_27143,48_2,LL61_D08_5714,5,6,0.833333,6,0
2,group_27143,48_2,LL61_D08_5714,5,6,0.833333,6,0
1,group_27148,48_2,LL61_D08_5714,5,6,0.833333,6,0
2,group_27148,48_2,LL61_D08_5714,5,6,0.833333,6,0
1,group_27155,48_2,92,1,6,0.166667,6,0
1,group_2719,48_2,LL61_D08_5714,5,6,0.833333,6,0
2,group_2719,48_2,LL61_D08_5714,5,6,0.833333,6,0
1,group_27203,48_2,92,6,6,1.0,6,0
1,group_27251,48_2,92,6,6,1.0,6,0
1,group_27395,48_2,LL61_D08_5714,4,6,0.666667,6,0
2,group_27395,48_2,LL61_D08_5714,4,6,0.666667,6,0
1,group_27447,48_2,LL53_H04_4894,7,11,0.636364,11,0
2,group_27447,48_2,LL53_H04_4894,7,11,0.636364,11,0
2,group_27448,48_2,LL53_H04_4894,3,11,0.272727,11,0
1,group_27589,48_2,92,2,6,0.333333,6,0
1,group_27862,48_2,LL61_D08_5714,2,6,0.333333,6,0
2,group_27862,48_2,LL61_D08_5714,2,6,0.333333,6,0
2,group_27913,48_2,p071,11,12,0.916667,12,0
1,group_27923,48_2,p071,12,12,1.0,12,0
2,group_27923,48_2,p071,12,12,1.0,12,0
1,group_27986,48_2,92,6,6,1.0,6,0
1,group_2814,48_2,p071,11,12,0.916667,12,0
2,group_2814,48_2,p071,11,12,0.916667,12,0
1,group_28194,48_2,p071,12,12,1.0,12,0
2,group_28194,48_2,p071,12,12,1.0,12,0
1,group_28237,48_2,p071,12,12,1.0,12,0
2,group_28237,48_2,p071,12,12,1.0,12,0
1,group_28252,48_2,LL53_H04_4894,11,11,1.0,11,0
1,group_28252,48_2,LL61_D08_5714,6,6,1.0,6,0
2,group_28252,48_2,LL53_H04_4894,11,11,1.0,11,0
2,group_28252,48_2,LL61_D08_5714,6,6,1.0,6,0
1,group_28274,48_2,LL61_D08_5714,5,6,0.833333,6,0
2,group_28274,48_2,LL61_D08_5714,5,6,0.833333,6,0
1,group_2848,48_2,92,6,6,1.0,6,0
1,group_28539,48_2,LL53_H04_4894,3,11,0.272727,11,0
2,group_28539,48_2,LL53_H04_4894,3,11,0.272727,11,0
1,group_28584,48_2,92,6,6,1.0,6,0
1,group_28660,48_2,92,5,6,0.833333,6,0
2,group_28731,48_2,LL53_H04_4894,1,11,0.0909091,11,0
1,group_28762,48_2,92,6,6,1.0,6,0
2,group_28881,48_2,p071,6,12,0.5,12,0
1,group_28966,48_2,LL53_H04_4894,11,11,1.0,11,0
1,group_28966,48_2,LL61_D08_5714,6,6,1.0,6,0
