side,cluster,species_id,individual,gene_genome_count,total_genome_count,individual_gene_prev,summary_total_genome_count,missing_genome_count_in_pan
2,group_23066,45_1,110,1,6,0.166667,6,0
2,group_23124,45_1,LL79_F08_7444,4,5,0.8,5,0
2,group_23225,45_1,p038,6,10,0.6,10,0
2,group_23395,45_1,LL47_C08_4369,4,6,0.666667,6,0
2,group_23395,45_1,p063,1,11,0.0909091,11,0
2,group_23429,45_1,110,1,6,0.166667,6,0
2,group_23600,45_1,p056,2,8,0.25,8,0
2,group_23801,45_1,LL40_B08_3696,1,14,0.0714286,14,0
2,group_23801,45_1,LL79_F08_7444,1,5,0.2,5,0
2,group_23801,45_1,LL94_F05_8824,5,6,0.833333,6,0
2,group_23886,45_1,LL53_H04_4894,4,13,0.307692,13,0
2,group_24059,45_1,110,2,6,0.333333,6,0
2,group_24064,45_1,p056,2,8,0.25,8,0
1,group_24143,45_1,LL40_B08_3696,1,14,0.0714286,14,0
2,group_24143,45_1,LL40_B08_3696,1,14,0.0714286,14,0
2,group_24148,45_1,p056,2,8,0.25,8,0
2,group_242,45_1,LL19_H05_1684,1,5,0.2,5,0
2,group_242,45_1,LL79_F08_7444,2,5,0.4,5,0
2,group_242,45_1,p038,6,10,0.6,10,0
2,group_24279,45_1,p038,6,10,0.6,10,0
1,group_24283,45_1,LL40_B08_3696,1,14,0.0714286,14,0
2,group_24283,45_1,LL40_B08_3696,1,14,0.0714286,14,0
1,group_24285,45_1,LL40_B08_3696,1,14,0.0714286,14,0
2,group_24285,45_1,LL40_B08_3696,1,14,0.0714286,14,0
1,group_2432,45_1,51,7,15,0.466667,15,0
1,group_2432,45_1,LL41_G08_3797,4,5,0.8,5,0
2,group_2432,45_1,51,7,15,0.466667,15,0
2,group_24348,45_1,LL41_B06_3776,3,8,0.375,8,0
1,group_24534,45_1,LL40_B08_3696,1,14,0.0714286,14,0
2,group_24589,45_1,LL79_F08_7444,2,5,0.4,5,0
2,group_24599,45_1,p056,2,8,0.25,8,0
1,group_2474,45_1,p079,10,11,0.909091,11,0
2,group_2474,45_1,p079,10,11,0.909091,11,0
2,group_24818,45_1,LL90_B12_8533,11,12,0.916667,12,0
1,group_24858,45_1,LL40_B08_3696,1,14,0.0714286,14,0
2,group_24888,45_1,p056,2,8,0.25,8,0
1,group_24930,45_1,LL94_F05_8824,5,6,0.833333,6,0
2,group_24930,45_1,LL94_F05_8824,5,6,0.833333,6,0
2,group_24941,45_1,LL91_E04_8568,1,9,0.111111,9,0
1,group_24957,45_1,LL40_B08_3696,1,14,0.0714286,14,0
1,group_24957,45_1,p058,7,8,0.875,8,0
2,group_24957,45_1,LL79_F08_7444,4,5,0.8,5,0
2,group_24957,45_1,p058,7,8,0.875,8,0
1,group_25098,45_1,LL53_H04_4894,4,13,0.307692,13,0
1,group_25099,45_1,LL53_H04_4894,9,13,0.692308,13,0
2,group_25099,45_1,LL53_H04_4894,9,13,0.692308,13,0
2,group_25099,45_1,p055,4,16,0.25,16,0
2,group_25237,45_1,LL40_B08_3696,1,14,0.0714286,14,0
2,group_25237,45_1,LL94_F05_8824,5,6,0.833333,6,0
2,group_25286,45_1,p058,1,8,0.125,8,0
2,group_25472,45_1,p056,2,8,0.25,8,0
2,group_25494,45_1,LL19_H05_1684,1,5,0.2,5,0
2,group_25494,45_1,LL79_F08_7444,2,5,0.4,5,0
2,group_25494,45_1,p038,6,10,0.6,10,0
2,group_25590,45_1,LL19_H05_1684,1,5,0.2,5,0
2,group_2564,45_1,p055,4,16,0.25,16,0
1,group_2567,45_1,LL53_H04_4894,1,13,0.0769231,13,0
1,group_25692,45_1,110,3,6,0.5,6,0
2,group_25692,45_1,110,3,6,0.5,6,0
2,group_25750,45_1,110,1,6,0.166667,6,0
2,group_25784,45_1,LL40_B08_3696,1,14,0.0714286,14,0
2,group_25784,45_1,LL94_F05_8824,5,6,0.833333,6,0
2,group_25827,45_1,p055,3,16,0.1875,16,0
2,group_25889,45_1,110,4,6,0.666667,6,0
2,group_26213,45_1,p056,5,8,0.625,8,0
2,group_26223,45_1,LL90_B12_8533,6,12,0.5,12,0
2,group_26235,45_1,LL19_H05_1684,1,5,0.2,5,0
2,group_26235,45_1,LL79_F08_7444,2,5,0.4,5,0
1,group_26285,45_1,LL41_G08_3797,1,5,0.2,5,0
2,group_26285,45_1,LL13_A01_1064,2,8,0.25,8,0
2,group_26517,45_1,p038,6,10,0.6,10,0
1,group_26717,45_1,LL53_H04_4894,8,13,0.615385,13,0
1,group_26717,45_1,p074,3,6,0.5,6,0
2,group_26717,45_1,LL53_H04_4894,8,13,0.615385,13,0
2,group_26719,45_1,LL90_B12_8533,3,12,0.25,12,0
2,group_26720,45_1,LL90_B12_8533,8,12,0.666667,12,0
2,group_26756,45_1,LL91_E04_8568,1,9,0.111111,9,0
2,group_26769,45_1,p036,8,10,0.8,10,0
1,group_26803,45_1,LL53_H04_4894,4,13,0.307692,13,0
2,group_26803,45_1,LL53_H04_4894,4,13,0.307692,13,0
2,group_27000,45_1,110,4,6,0.666667,6,0
2,group_27007,45_1,p042,3,8,0.375,8,0
2,group_27055,45_1,LL90_D02_8450,4,5,0.8,5,0
1,group_27059,45_1,51,1,15,0.0666667,15,0
2,group_27077,45_1,LL79_F08_7444,4,5,0.8,5,0
2,group_2710,45_1,p063,1,11,0.0909091,11,0
2,group_27116,45_1,p056,2,8,0.25,8,0
2,group_27291,45_1,110,2,6,0.333333,6,0
2,group_27398,45_1,LL13_A01_1064,6,8,0.75,8,0
2,group_27602,45_1,110,2,6,0.333333,6,0
2,group_27696,45_1,LL79_F08_7444,4,5,0.8,5,0
2,group_27916,45_1,p056,2,8,0.25,8,0
2,group_27948,45_1,LL19_H05_1684,1,5,0.2,5,0
2,group_27948,45_1,LL79_F08_7444,2,5,0.4,5,0
2,group_27948,45_1,p038,5,10,0.5,10,0
2,group_28175,45_1,LL19_H05_1684,3,5,0.6,5,0
2,group_2818,45_1,LL19_H05_1684,2,5,0.4,5,0
2,group_28475,45_1,LL94_F05_8824,5,6,0.833333,6,0
2,group_28909,45_1,110,2,6,0.333333,6,0
1,group_28925,45_1,51,1,15,0.0666667,15,0
1,group_28949,45_1,LL40_B08_3696,1,14,0.0714286,14,0
1,group_28967,45_1,LL40_B08_3696,1,14,0.0714286,14,0
2,group_28967,45_1,LL40_B08_3696,1,14,0.0714286,14,0
2,group_29073,45_1,LL91_E04_8568,1,9,0.111111,9,0
1,group_29124,45_1,51,7,15,0.466667,15,0
2,group_29137,45_1,LL40_B08_3696,1,14,0.0714286,14,0
2,group_29137,45_1,LL94_F05_8824,5,6,0.833333,6,0
2,group_29142,45_1,p038,6,10,0.6,10,0
2,group_29366,45_1,LL40_B08_3696,1,14,0.0714286,14,0
2,group_29366,45_1,LL94_F05_8824,5,6,0.833333,6,0
1,group_29386,45_1,110,3,6,0.5,6,0
2,group_29386,45_1,110,3,6,0.5,6,0
2,group_29391,45_1,p036,9,10,0.9,10,0
2,group_29468,45_1,LL94_F05_8824,5,6,0.833333,6,0
2,group_29547,45_1,p036,9,10,0.9,10,0
2,group_29655,45_1,LL40_B08_3696,1,14,0.0714286,14,0
1,group_2967,45_1,p079,10,11,0.909091,11,0
2,group_2967,45_1,p079,10,11,0.909091,11,0
2,group_29745,45_1,503,4,5,0.8,5,0
2,group_29783,45_1,p056,2,8,0.25,8,0
1,group_29821,45_1,LL40_B08_3696,1,14,0.0714286,14,0
2,group_29821,45_1,LL40_B08_3696,1,14,0.0714286,14,0
2,group_2991,45_1,p055,4,16,0.25,16,0
1,group_29995,45_1,51,14,15,0.933333,15,0
2,group_29995,45_1,51,14,15,0.933333,15,0
2,group_30028,45_1,LL79_F08_7444,2,5,0.4,5,0
2,group_30042,45_1,p038,6,10,0.6,10,0
2,group_3009,45_1,p056,2,8,0.25,8,0
2,group_30188,45_1,LL79_F08_7444,3,5,0.6,5,0
2,group_30348,45_1,p055,4,16,0.25,16,0
2,group_30531,45_1,p063,1,11,0.0909091,11,0
1,group_30588,45_1,LL41_G08_3797,1,5,0.2,5,0
1,group_30589,45_1,LL41_G08_3797,4,5,0.8,5,0
2,group_30630,45_1,p056,2,8,0.25,8,0
2,group_30632,45_1,p055,4,16,0.25,16,0
1,group_30660,45_1,LL53_H04_4894,4,13,0.307692,13,0
2,group_30660,45_1,LL53_H04_4894,4,13,0.307692,13,0
1,group_30732,45_1,LL41_G08_3797,3,5,0.6,5,0
2,group_30772,45_1,51,7,15,0.466667,15,0
2,group_30832,45_1,LL47_C08_4369,4,6,0.666667,6,0
2,group_30832,45_1,p063,1,11,0.0909091,11,0
1,group_30968,45_1,LL40_B08_3696,12,14,0.857143,14,0
2,group_30968,45_1,LL40_B08_3696,12,14,0.857143,14,0
2,group_30968,45_1,p055,15,16,0.9375,16,0
2,group_30968,45_1,p063,1,11,0.0909091,11,0
2,group_30989,45_1,p038,3,10,0.3,10,0
2,group_31059,45_1,p056,2,8,0.25,8,0
2,group_3127,45_1,LL53_H04_4894,12,13,0.923077,13,0
1,group_31329,45_1,LL40_B08_3696,1,14,0.0714286,14,0
2,group_31329,45_1,LL40_B08_3696,1,14,0.0714286,14,0
2,group_3145,45_1,p056,2,8,0.25,8,0
1,group_31469,45_1,110,3,6,0.5,6,0
2,group_31469,45_1,110,3,6,0.5,6,0
1,group_31483,45_1,p079,7,11,0.636364,11,0
2,group_31483,45_1,p079,7,11,0.636364,11,0
1,group_31583,45_1,110,5,6,0.833333,6,0
1,group_31583,45_1,51,7,15,0.466667,15,0
1,group_31583,45_1,LL40_B08_3696,1,14,0.0714286,14,0
2,group_31583,45_1,110,5,6,0.833333,6,0
2,group_31583,45_1,51,7,15,0.466667,15,0
2,group_31583,45_1,LL40_B08_3696,1,14,0.0714286,14,0
2,group_31619,45_1,LL41_B06_3776,7,8,0.875,8,0
1,group_31680,45_1,51,12,15,0.8,15,0
1,group_31680,45_1,LL41_G08_3797,2,5,0.4,5,0
2,group_31680,45_1,51,12,15,0.8,15,0
2,group_31686,45_1,LL79_F08_7444,4,5,0.8,5,0
2,group_31691,45_1,110,2,6,0.333333,6,0
2,group_31774,45_1,p038,1,10,0.1,10,0
2,group_31776,45_1,25,2,9,0.222222,9,0
2,group_31776,45_1,503,2,5,0.4,5,0
2,group_31776,45_1,LL79_F08_7444,2,5,0.4,5,0
2,group_31861,45_1,LL40_B08_3696,1,14,0.0714286,14,0
2,group_31896,45_1,LL79_F08_7444,4,5,0.8,5,0
2,group_31918,45_1,LL19_H05_1684,3,5,0.6,5,0
1,group_31958,45_1,51,3,15,0.2,15,0
1,group_31958,45_1,LL91_E04_8568,5,9,0.555556,9,0
1,group_31958,45_1,p079,3,11,0.272727,11,0
2,group_31958,45_1,51,3,15,0.2,15,0
2,group_32083,45_1,LL19_H05_1684,1,5,0.2,5,0
2,group_32340,45_1,110,2,6,0.333333,6,0
2,group_32377,45_1,LL90_D02_8450,3,5,0.6,5,0
2,group_32429,45_1,LL79_F08_7444,2,5,0.4,5,0
2,group_32437,45_1,p038,6,10,0.6,10,0
2,group_3250,45_1,503,4,5,0.8,5,0
2,group_3251,45_1,LL90_D02_8450,1,5,0.2,5,0
1,group_32545,45_1,14,5,6,0.833333,6,0
2,group_32563,45_1,LL90_B12_8533,6,12,0.5,12,0
1,group_32578,45_1,LL53_H04_4894,4,13,0.307692,13,0
2,group_32578,45_1,LL53_H04_4894,4,13,0.307692,13,0
1,group_32580,45_1,p055,1,16,0.0625,16,0
2,group_32580,45_1,p055,1,16,0.0625,16,0
2,group_32608,45_1,LL41_B06_3776,7,8,0.875,8,0
1,group_32616,45_1,14,1,6,0.166667,6,0
2,group_3278,45_1,LL79_F08_7444,2,5,0.4,5,0
2,group_328,45_1,p063,1,11,0.0909091,11,0
2,group_32843,45_1,p063,1,11,0.0909091,11,0
2,group_32867,45_1,LL90_B12_8533,11,12,0.916667,12,0
2,group_32908,45_1,LL79_F08_7444,4,5,0.8,5,0
2,group_3294,45_1,LL94_F05_8824,5,6,0.833333,6,0
2,group_32951,45_1,LL47_C08_4369,4,6,0.666667,6,0
2,group_32951,45_1,p063,1,11,0.0909091,11,0
1,group_32958,45_1,p058,5,8,0.625,8,0
2,group_32958,45_1,p058,5,8,0.625,8,0
2,group_32961,45_1,25,2,9,0.222222,9,0
2,group_32961,45_1,503,2,5,0.4,5,0
2,group_32961,45_1,LL79_F08_7444,2,5,0.4,5,0
2,group_33069,45_1,p056,2,8,0.25,8,0
2,group_33150,45_1,110,4,6,0.666667,6,0
2,group_33234,45_1,LL40_B08_3696,1,14,0.0714286,14,0
2,group_33234,45_1,LL94_F05_8824,5,6,0.833333,6,0
2,group_33255,45_1,110,2,6,0.333333,6,0
2,group_3331,45_1,LL94_F05_8824,5,6,0.833333,6,0
1,group_3332,45_1,LL53_H04_4894,4,13,0.307692,13,0
2,group_3332,45_1,LL53_H04_4894,4,13,0.307692,13,0
2,group_33367,45_1,p063,1,11,0.0909091,11,0
2,group_3371,45_1,110,2,6,0.333333,6,0
2,group_3389,45_1,LL79_F08_7444,4,5,0.8,5,0
2,group_33984,45_1,110,2,6,0.333333,6,0
2,group_33984,45_1,p056,7,8,0.875,8,0
1,group_34021,45_1,LL40_B08_3696,1,14,0.0714286,14,0
2,group_34021,45_1,LL40_B08_3696,1,14,0.0714286,14,0
2,group_34124,45_1,110,1,6,0.166667,6,0
2,group_34225,45_1,LL40_B08_3696,1,14,0.0714286,14,0
2,group_34263,45_1,p036,9,10,0.9,10,0
1,group_34281,45_1,LL41_G08_3797,4,5,0.8,5,0
1,group_3436,45_1,LL41_G08_3797,4,5,0.8,5,0
2,group_34372,45_1,LL40_B08_3696,1,14,0.0714286,14,0
1,group_34401,45_1,LL53_H04_4894,2,13,0.153846,13,0
2,group_34401,45_1,LL53_H04_4894,2,13,0.153846,13,0
2,group_34562,45_1,LL47_C08_4369,4,6,0.666667,6,0
2,group_34562,45_1,p063,1,11,0.0909091,11,0
1,group_34634,45_1,LL40_B08_3696,1,14,0.0714286,14,0
2,group_34634,45_1,LL40_B08_3696,1,14,0.0714286,14,0
2,group_34658,45_1,p038,3,10,0.3,10,0
2,group_34732,45_1,p036,9,10,0.9,10,0
2,group_34734,45_1,p058,1,8,0.125,8,0
2,group_34745,45_1,LL19_H05_1684,1,5,0.2,5,0
2,group_34745,45_1,LL79_F08_7444,2,5,0.4,5,0
2,group_34817,45_1,p056,2,8,0.25,8,0
1,group_35314,45_1,p036,1,10,0.1,10,0
1,group_35461,45_1,LL53_H04_4894,4,13,0.307692,13,0
2,group_35461,45_1,LL53_H04_4894,4,13,0.307692,13,0
2,group_35519,45_1,LL79_F08_7444,4,5,0.8,5,0
2,group_35521,45_1,LL19_H05_1684,1,5,0.2,5,0
2,group_35543,45_1,p055,4,16,0.25,16,0
2,group_35585,45_1,LL40_B08_3696,1,14,0.0714286,14,0
2,group_35585,45_1,LL94_F05_8824,5,6,0.833333,6,0
2,group_35678,45_1,p056,2,8,0.25,8,0
1,group_35912,45_1,51,1,15,0.0666667,15,0
1,group_35955,45_1,LL53_H04_4894,10,13,0.769231,13,0
2,group_35955,45_1,LL53_H04_4894,10,13,0.769231,13,0
1,group_36138,45_1,LL53_H04_4894,1,13,0.0769231,13,0
2,group_36138,45_1,LL53_H04_4894,1,13,0.0769231,13,0
2,group_36183,45_1,p038,6,10,0.6,10,0
2,group_36185,45_1,LL94_F05_8824,4,6,0.666667,6,0
1,group_36199,45_1,51,11,15,0.733333,15,0
1,group_36199,45_1,LL41_G08_3797,2,5,0.4,5,0
2,group_36199,45_1,51,11,15,0.733333,15,0
1,group_36340,45_1,51,1,15,0.0666667,15,0
2,group_36340,45_1,p063,1,11,0.0909091,11,0
2,group_36405,45_1,p056,2,8,0.25,8,0
1,group_36522,45_1,LL53_H04_4894,1,13,0.0769231,13,0
2,group_36522,45_1,LL53_H04_4894,1,13,0.0769231,13,0
2,group_36539,45_1,110,2,6,0.333333,6,0
1,group_36557,45_1,LL41_G08_3797,4,5,0.8,5,0
2,group_36609,45_1,LL19_H05_1684,1,5,0.2,5,0
1,group_36617,45_1,p079,4,11,0.363636,11,0
2,group_36617,45_1,p079,4,11,0.363636,11,0
2,group_36791,45_1,LL40_B08_3696,1,14,0.0714286,14,0
2,group_36815,45_1,p056,2,8,0.25,8,0
1,group_36819,45_1,51,14,15,0.933333,15,0
1,group_36819,45_1,LL41_G08_3797,4,5,0.8,5,0
2,group_36819,45_1,51,14,15,0.933333,15,0
1,group_3684,45_1,51,1,15,0.0666667,15,0
1,group_3684,45_1,LL41_G08_3797,2,5,0.4,5,0
2,group_36870,45_1,p056,2,8,0.25,8,0
1,group_36880,45_1,p036,9,10,0.9,10,0
2,group_36918,45_1,LL40_B08_3696,1,14,0.0714286,14,0
2,group_36935,45_1,LL94_F05_8824,4,6,0.666667,6,0
2,group_36951,45_1,LL40_B08_3696,1,14,0.0714286,14,0
2,group_36999,45_1,p056,2,8,0.25,8,0
2,group_3701,45_1,LL40_B08_3696,1,14,0.0714286,14,0
2,group_37035,45_1,LL13_A01_1064,6,8,0.75,8,0
1,group_37038,45_1,LL53_H04_4894,4,13,0.307692,13,0
2,group_37038,45_1,LL53_H04_4894,4,13,0.307692,13,0
2,group_37075,45_1,LL91_E04_8568,1,9,0.111111,9,0
1,group_37139,45_1,LL41_G08_3797,4,5,0.8,5,0
1,group_37145,45_1,p058,3,8,0.375,8,0
2,group_37145,45_1,p058,3,8,0.375,8,0
2,group_37187,45_1,p056,2,8,0.25,8,0
2,group_37260,45_1,LL90_D02_8450,1,5,0.2,5,0
2,group_37295,45_1,LL40_B08_3696,1,14,0.0714286,14,0
2,group_37399,45_1,LL40_B08_3696,1,14,0.0714286,14,0
2,group_37399,45_1,LL94_F05_8824,5,6,0.833333,6,0
2,group_37416,45_1,51,7,15,0.466667,15,0
2,group_375,45_1,LL19_H05_1684,1,5,0.2,5,0
2,group_375,45_1,LL79_F08_7444,2,5,0.4,5,0
2,group_375,45_1,p038,6,10,0.6,10,0
2,group_3752,45_1,p056,2,8,0.25,8,0
1,group_37634,45_1,51,1,15,0.0666667,15,0
2,group_37765,45_1,LL19_H05_1684,3,5,0.6,5,0
1,group_37768,45_1,51,12,15,0.8,15,0
2,group_37768,45_1,51,12,15,0.8,15,0
2,group_37788,45_1,p056,2,8,0.25,8,0
2,group_37867,45_1,p056,2,8,0.25,8,0
2,group_38025,45_1,LL41_B06_3776,7,8,0.875,8,0
2,group_38025,45_1,LL79_F08_7444,2,5,0.4,5,0
2,group_38043,45_1,LL94_F05_8824,5,6,0.833333,6,0
2,group_38113,45_1,p058,4,8,0.5,8,0
2,group_38139,45_1,LL40_B08_3696,1,14,0.0714286,14,0
2,group_3818,45_1,p056,2,8,0.25,8,0
2,group_38317,45_1,LL91_E04_8568,1,9,0.111111,9,0
2,group_38502,45_1,p038,6,10,0.6,10,0
1,group_38761,45_1,51,12,15,0.8,15,0
2,group_38761,45_1,51,12,15,0.8,15,0
2,group_3880,45_1,LL94_F05_8824,5,6,0.833333,6,0
2,group_38900,45_1,LL79_F08_7444,2,5,0.4,5,0
2,group_39179,45_1,LL19_H05_1684,1,5,0.2,5,0
2,group_39179,45_1,LL79_F08_7444,2,5,0.4,5,0
2,group_39179,45_1,p038,6,10,0.6,10,0
2,group_39185,45_1,LL94_F05_8824,5,6,0.833333,6,0
1,group_39264,45_1,p079,7,11,0.636364,11,0
2,group_39264,45_1,p079,7,11,0.636364,11,0
2,group_39320,45_1,p055,4,16,0.25,16,0
2,group_39505,45_1,LL40_B08_3696,1,14,0.0714286,14,0
2,group_39505,45_1,LL79_F08_7444,4,5,0.8,5,0
2,group_39505,45_1,LL94_F05_8824,5,6,0.833333,6,0
2,group_39622,45_1,p055,1,16,0.0625,16,0
2,group_39649,45_1,LL94_F05_8824,2,6,0.333333,6,0
2,group_39773,45_1,110,5,6,0.833333,6,0
2,group_3979,45_1,LL79_F08_7444,4,5,0.8,5,0
2,group_39883,45_1,110,1,6,0.166667,6,0
2,group_39926,45_1,p036,9,10,0.9,10,0
2,group_40038,45_1,LL94_F05_8824,4,6,0.666667,6,0
2,group_40093,45_1,LL90_D02_8450,1,5,0.2,5,0
1,group_40137,45_1,LL40_B08_3696,1,14,0.0714286,14,0
2,group_40137,45_1,LL40_B08_3696,1,14,0.0714286,14,0
2,group_4026,45_1,110,2,6,0.333333,6,0
2,group_40294,45_1,110,2,6,0.333333,6,0
2,group_40295,45_1,110,5,6,0.833333,6,0
2,group_40397,45_1,110,4,6,0.666667,6,0
1,group_40455,45_1,51,2,15,0.133333,15,0
2,group_40455,45_1,51,2,15,0.133333,15,0
2,group_40458,45_1,p056,2,8,0.25,8,0
2,group_40477,45_1,LL40_B08_3696,1,14,0.0714286,14,0
2,group_40517,45_1,p056,2,8,0.25,8,0
2,group_40697,45_1,LL40_B08_3696,1,14,0.0714286,14,0
2,group_40974,45_1,LL13_A01_1064,6,8,0.75,8,0
2,group_40985,45_1,LL19_H05_1684,3,5,0.6,5,0
2,group_41149,45_1,110,2,6,0.333333,6,0
2,group_41230,45_1,25,2,9,0.222222,9,0
2,group_41230,45_1,LL79_F08_7444,2,5,0.4,5,0
1,group_41317,45_1,LL40_B08_3696,1,14,0.0714286,14,0
2,group_41351,45_1,110,4,6,0.666667,6,0
2,group_41408,45_1,LL19_H05_1684,3,5,0.6,5,0
2,group_41411,45_1,LL90_D02_8450,1,5,0.2,5,0
2,group_41528,45_1,p063,1,11,0.0909091,11,0
2,group_41535,45_1,LL94_F05_8824,5,6,0.833333,6,0
2,group_41573,45_1,LL79_F08_7444,1,5,0.2,5,0
2,group_41581,45_1,LL90_B12_8533,11,12,0.916667,12,0
1,group_41600,45_1,110,3,6,0.5,6,0
2,group_41600,45_1,110,3,6,0.5,6,0
1,group_41602,45_1,51,4,15,0.266667,15,0
2,group_41602,45_1,51,4,15,0.266667,15,0
2,group_41602,45_1,p036,9,10,0.9,10,0
2,group_41602,45_1,p056,2,8,0.25,8,0
2,group_41602,45_1,p063,1,11,0.0909091,11,0
2,group_41632,45_1,LL40_B08_3696,1,14,0.0714286,14,0
2,group_41850,45_1,LL47_C08_4369,4,6,0.666667,6,0
2,group_41850,45_1,p063,1,11,0.0909091,11,0
2,group_41957,45_1,p056,2,8,0.25,8,0
2,group_41979,45_1,p063,1,11,0.0909091,11,0
2,group_41989,45_1,LL94_F05_8824,5,6,0.833333,6,0
1,group_42005,45_1,LL40_B08_3696,1,14,0.0714286,14,0
2,group_42005,45_1,LL40_B08_3696,1,14,0.0714286,14,0
2,group_42013,45_1,p056,2,8,0.25,8,0
2,group_42020,45_1,LL40_B08_3696,1,14,0.0714286,14,0
2,group_42020,45_1,LL94_F05_8824,5,6,0.833333,6,0
2,group_42053,45_1,p036,9,10,0.9,10,0
2,group_42081,45_1,p038,6,10,0.6,10,0
1,group_42094,45_1,LL94_F05_8824,5,6,0.833333,6,0
2,group_42094,45_1,LL94_F05_8824,5,6,0.833333,6,0
1,group_42095,45_1,LL53_H04_4894,12,13,0.923077,13,0
2,group_42095,45_1,LL53_H04_4894,12,13,0.923077,13,0
2,group_4238,45_1,p063,1,11,0.0909091,11,0
2,group_42450,45_1,p055,4,16,0.25,16,0
1,group_42513,45_1,LL53_H04_4894,4,13,0.307692,13,0
2,group_42513,45_1,LL53_H04_4894,4,13,0.307692,13,0
2,group_42626,45_1,110,1,6,0.166667,6,0
2,group_42807,45_1,p038,6,10,0.6,10,0
1,group_42820,45_1,p036,7,10,0.7,10,0
2,group_42908,45_1,p063,1,11,0.0909091,11,0
1,group_43005,45_1,LL40_B08_3696,1,14,0.0714286,14,0
2,group_43007,45_1,LL94_F05_8824,1,6,0.166667,6,0
2,group_43093,45_1,LL13_A01_1064,5,8,0.625,8,0
2,group_43102,45_1,LL40_B08_3696,1,14,0.0714286,14,0
2,group_43102,45_1,LL94_F05_8824,5,6,0.833333,6,0
1,group_43256,45_1,110,4,6,0.666667,6,0
2,group_43256,45_1,110,4,6,0.666667,6,0
1,group_43319,45_1,p056,1,8,0.125,8,0
2,group_43319,45_1,p056,1,8,0.125,8,0
2,group_43340,45_1,LL79_F08_7444,4,5,0.8,5,0
2,group_43383,45_1,p056,2,8,0.25,8,0
2,group_43415,45_1,LL91_E04_8568,1,9,0.111111,9,0
1,group_43416,45_1,LL41_G08_3797,4,5,0.8,5,0
1,group_43552,45_1,51,1,15,0.0666667,15,0
2,group_43592,45_1,110,2,6,0.333333,6,0
2,group_43736,45_1,LL79_F08_7444,2,5,0.4,5,0
1,group_43865,45_1,LL40_B08_3696,9,14,0.642857,14,0
2,group_43980,45_1,LL79_F08_7444,4,5,0.8,5,0
2,group_43987,45_1,LL90_D02_8450,4,5,0.8,5,0
2,group_44166,45_1,110,4,6,0.666667,6,0
2,group_44179,45_1,LL40_B08_3696,1,14,0.0714286,14,0
2,group_44179,45_1,LL94_F05_8824,5,6,0.833333,6,0
1,group_44184,45_1,51,14,15,0.933333,15,0
2,group_44184,45_1,51,14,15,0.933333,15,0
2,group_44331,45_1,LL19_H05_1684,3,5,0.6,5,0
1,group_44433,45_1,LL53_H04_4894,4,13,0.307692,13,0
2,group_44433,45_1,LL53_H04_4894,4,13,0.307692,13,0
2,group_44566,45_1,110,2,6,0.333333,6,0
2,group_44621,45_1,LL94_F05_8824,5,6,0.833333,6,0
2,group_44628,45_1,p038,6,10,0.6,10,0
2,group_44665,45_1,LL90_D02_8450,1,5,0.2,5,0
2,group_44767,45_1,LL79_F08_7444,2,5,0.4,5,0
2,group_4478,45_1,p063,1,11,0.0909091,11,0
1,group_4527,45_1,LL53_H04_4894,4,13,0.307692,13,0
1,group_45348,45_1,110,4,6,0.666667,6,0
2,group_45348,45_1,110,4,6,0.666667,6,0
2,group_45460,45_1,LL90_B12_8533,11,12,0.916667,12,0
2,group_45463,45_1,p038,3,10,0.3,10,0
2,group_45493,45_1,LL40_B08_3696,1,14,0.0714286,14,0
1,group_45517,45_1,14,5,6,0.833333,6,0
2,group_45686,45_1,110,1,6,0.166667,6,0
2,group_45725,45_1,LL19_H05_1684,3,5,0.6,5,0
1,group_45910,45_1,LL40_B08_3696,1,14,0.0714286,14,0
2,group_45910,45_1,LL40_B08_3696,1,14,0.0714286,14,0
1,group_45924,45_1,51,10,15,0.666667,15,0
2,group_45924,45_1,14,5,6,0.833333,6,0
2,group_45924,45_1,51,10,15,0.666667,15,0
1,group_45925,45_1,51,1,15,0.0666667,15,0
2,group_45925,45_1,51,1,15,0.0666667,15,0
2,group_45995,45_1,110,2,6,0.333333,6,0
2,group_46023,45_1,LL91_E04_8568,1,9,0.111111,9,0
2,group_46327,45_1,p056,2,8,0.25,8,0
2,group_46347,45_1,110,2,6,0.333333,6,0
2,group_46353,45_1,p056,2,8,0.25,8,0
2,group_46548,45_1,p056,2,8,0.25,8,0
1,group_46718,45_1,LL40_B08_3696,1,14,0.0714286,14,0
2,group_46718,45_1,LL79_F08_7444,1,5,0.2,5,0
1,group_46741,45_1,LL40_B08_3696,3,14,0.214286,14,0
1,group_46813,45_1,p056,1,8,0.125,8,0
2,group_46813,45_1,p056,1,8,0.125,8,0
2,group_46842,45_1,LL79_F08_7444,4,5,0.8,5,0
2,group_46909,45_1,p055,4,16,0.25,16,0
1,group_47058,45_1,LL40_B08_3696,12,14,0.857143,14,0
2,group_47058,45_1,LL40_B08_3696,12,14,0.857143,14,0
2,group_47115,45_1,LL94_F05_8824,5,6,0.833333,6,0
1,group_47174,45_1,LL40_B08_3696,1,14,0.0714286,14,0
2,group_47231,45_1,p063,1,11,0.0909091,11,0
2,group_47342,45_1,LL94_F05_8824,5,6,0.833333,6,0
2,group_47483,45_1,LL19_H05_1684,1,5,0.2,5,0
