species	skani9999_kept_samples	gene	af	lrt_pvalue	fdr	beta	direction	in_hgt_region	hgt_gene_instances	hgt_rows	max_overlap_bp
Parabacteroides_distasonis__45_1	613	group_20426	4.57E-02	1.38E-03	0.0109321	-1.85E+00	Health	FALSE	0	0	0
Parabacteroides_distasonis__45_1	613	DUF3293 domain-containing protein	4.57E-02	1.38E-03	0.0109321	-1.85E+00	Health	FALSE	0	0	0
Parabacteroides_distasonis__45_1	613	group_23500	4.57E-02	1.38E-03	0.0109321	-1.85E+00	Health	FALSE	0	0	0
Parabacteroides_distasonis__45_1	613	Ankyrin repeat domain-containing protein	4.57E-02	1.38E-03	0.0109321	-1.85E+00	Health	FALSE	0	0	0
Parabacteroides_distasonis__45_1	613	group_23504	4.57E-02	1.38E-03	0.0109321	-1.85E+00	Health	FALSE	0	0	0
Parabacteroides_distasonis__45_1	613	DUF1700 domain-containing protein	4.57E-02	1.38E-03	0.0109321	-1.85E+00	Health	FALSE	0	0	0
Parabacteroides_distasonis__45_1	613	group_23509	4.57E-02	1.38E-03	0.0109321	-1.85E+00	Health	FALSE	0	0	0
Parabacteroides_distasonis__45_1	613	group_30091	4.57E-02	1.38E-03	0.0109321	-1.85E+00	Health	FALSE	0	0	0
Parabacteroides_distasonis__45_1	613	DUF1266 domain-containing protein	4.57E-02	1.38E-03	0.0109321	-1.85E+00	Health	FALSE	0	0	0
Parabacteroides_distasonis__45_1	613	ankX	4.57E-02	1.38E-03	0.0109321	-1.85E+00	Health	FALSE	0	0	0
Parabacteroides_distasonis__45_1	613	Rhomboid family intramembrane serine protease	4.57E-02	1.38E-03	0.0109321	-1.85E+00	Health	FALSE	0	0	0
Parabacteroides_distasonis__45_1	613	RDD domain-containing protein	4.57E-02	1.38E-03	0.0109321	-1.85E+00	Health	FALSE	0	0	0
Parabacteroides_distasonis__45_1	613	DUF1911 domain-containing protein	4.57E-02	1.38E-03	0.0109321	-1.85E+00	Health	FALSE	0	0	0
Parabacteroides_distasonis__45_1	613	group_18377	4.57E-02	1.38E-03	0.0109321	-1.85E+00	Health	FALSE	0	0	0
Parabacteroides_distasonis__45_1	613	group_20423	4.57E-02	1.38E-03	0.0109321	-1.85E+00	Health	FALSE	0	0	0
Parabacteroides_distasonis__45_1	613	group_20428	4.57E-02	1.38E-03	0.0109321	-1.85E+00	Health	FALSE	0	0	0
Parabacteroides_distasonis__45_1	613	group_23497	4.57E-02	1.38E-03	0.0109321	-1.85E+00	Health	FALSE	0	0	0
Parabacteroides_distasonis__45_1	613	group_23498	4.57E-02	1.38E-03	0.0109321	-1.85E+00	Health	FALSE	0	0	0
Parabacteroides_distasonis__45_1	613	group_15581	4.57E-02	1.38E-03	0.0109321	-1.85E+00	Health	FALSE	0	0	0
Parabacteroides_distasonis__45_1	613	group_11736	7.01E-02	1.38E-03	0.0109321	1.25E+00	IBD	TRUE	1	2	138
Parabacteroides_distasonis__45_1	613	HNH endonuclease	6.48E-01	1.38E-03	0.0109321	1.08E+00	IBD	TRUE	19	124	303
Parabacteroides_distasonis__45_1	613	group_50597	2.12E-02	1.39E-03	0.0109979	2.54E+00	IBD	FALSE	0	0	0
Parabacteroides_distasonis__45_1	613	group_12802	2.37E-01	1.39E-03	0.0109979	1.53E+00	IBD	FALSE	0	0	0
Parabacteroides_distasonis__45_1	613	group_22382	1.40E-01	1.41E-03	0.0111425	1.07E+00	IBD	FALSE	0	0	0
Parabacteroides_distasonis__45_1	613	group_27788	1.40E-01	1.41E-03	0.0111425	1.07E+00	IBD	FALSE	0	0	0
Parabacteroides_distasonis__45_1	613	cas13b	1.47E-01	1.42E-03	0.0112079	-1.46E+00	Health	FALSE	0	0	0
Parabacteroides_distasonis__45_1	613	group_16037	3.67E-01	1.42E-03	0.0112079	-9.74E-01	Health	FALSE	0	0	0
Parabacteroides_distasonis__45_1	613	Peptidase-S24 domain-containing protein	7.83E-02	1.43E-03	0.0112731	1.48E+00	IBD	FALSE	0	0	0
Parabacteroides_distasonis__45_1	613	Antioxidant, AhpC/TSA family	9.00E-01	1.43E-03	0.0112731	-1.15E+00	Health	FALSE	0	0	0
Parabacteroides_distasonis__45_1	613	MASE3 domain-containing protein	4.40E-02	1.44E-03	0.0113313	-1.84E+00	Health	FALSE	0	0	0
Parabacteroides_distasonis__45_1	613	group_15247	1.19E-01	1.44E-03	0.0113313	1.13E+00	IBD	FALSE	0	0	0
Parabacteroides_distasonis__45_1	613	DNA primase	5.71E-01	1.44E-03	0.0113313	8.47E-01	IBD	FALSE	0	0	0
Parabacteroides_distasonis__45_1	613	group_7912	9.77E-01	1.45E-03	0.0113823	-2.41E+00	Health	FALSE	0	0	0
Parabacteroides_distasonis__45_1	613	eno	9.22E-01	1.45E-03	0.0113823	-1.30E+00	Health	FALSE	0	0	0
Parabacteroides_distasonis__45_1	613	CYTH domain-containing protein	1.60E-01	1.45E-03	0.0113823	-1.13E+00	Health	TRUE	92	467	330
Parabacteroides_distasonis__45_1	613	group_11921	2.87E-01	1.45E-03	0.0113823	-9.38E-01	Health	FALSE	0	0	0
Parabacteroides_distasonis__45_1	613	envC	5.35E-01	1.46E-03	0.0114539	-1.36E+00	Health	FALSE	0	0	0
Parabacteroides_distasonis__45_1	613	group_18261	1.71E-01	1.47E-03	0.0115254	1.53E+00	IBD	FALSE	0	0	0
Parabacteroides_distasonis__45_1	613	group_13709	4.93E-01	1.48E-03	0.0115968	-1.49E+00	Health	FALSE	0	0	0
Parabacteroides_distasonis__45_1	613	group_19918	8.32E-02	1.49E-03	0.011647	1.27E+00	IBD	FALSE	0	0	0
Parabacteroides_distasonis__45_1	613	DUF4181 domain-containing protein	8.32E-02	1.49E-03	0.011647	1.27E+00	IBD	FALSE	0	0	0
Parabacteroides_distasonis__45_1	613	group_22000	1.96E-01	1.49E-03	0.011647	1.20E+00	IBD	FALSE	0	0	0
Parabacteroides_distasonis__45_1	613	tRNA-synt-2 domain-containing protein	2.33E-01	1.49E-03	0.011647	-1.12E+00	Health	FALSE	0	0	0
Parabacteroides_distasonis__45_1	613	group_7026	3.26E-02	1.50E-03	0.011711	1.83E+00	IBD	TRUE	3	7	1308
Parabacteroides_distasonis__45_1	613	group_19342	2.14E-01	1.50E-03	0.011711	1.46E+00	IBD	FALSE	0	0	0
Parabacteroides_distasonis__45_1	613	group_18059	2.92E-01	1.51E-03	0.011782	1.51E+00	IBD	FALSE	0	0	0
Parabacteroides_distasonis__45_1	613	group_6043	1.99E-01	1.52E-03	0.0118529	-1.03E+00	Health	TRUE	1	1	288
Parabacteroides_distasonis__45_1	613	group_22939	1.16E-01	1.53E-03	0.0119165	2.02E+00	IBD	FALSE	0	0	0
Parabacteroides_distasonis__45_1	613	RNA polymerase ECF-type sigma factor	6.57E-01	1.53E-03	0.0119165	1.11E+00	IBD	TRUE	25	100	498
Parabacteroides_distasonis__45_1	613	DUF3858 domain-containing protein	9.84E-01	1.54E-03	0.0119729	-3.13E+00	Health	FALSE	0	0	0
Parabacteroides_distasonis__45_1	613	group_2188	1.63E-02	1.54E-03	0.0119729	3.13E+00	IBD	FALSE	0	0	0
Parabacteroides_distasonis__45_1	613	group_15268	1.24E-01	1.54E-03	0.0119729	1.20E+00	IBD	FALSE	0	0	0
Parabacteroides_distasonis__45_1	613	group_9777	1.01E-01	1.55E-03	0.0120146	-2.39E+00	Health	FALSE	0	0	0
Parabacteroides_distasonis__45_1	613	group_3482	9.56E-01	1.55E-03	0.0120146	-1.55E+00	Health	FALSE	0	0	0
Parabacteroides_distasonis__45_1	613	group_3480	4.40E-02	1.55E-03	0.0120146	1.55E+00	IBD	FALSE	0	0	0
Parabacteroides_distasonis__45_1	613	group_7205	2.07E-01	1.55E-03	0.0120146	-1.31E+00	Health	FALSE	0	0	0
Parabacteroides_distasonis__45_1	613	group_14169	1.83E-01	1.55E-03	0.0120146	-1.01E+00	Health	TRUE	38	59	393
Parabacteroides_distasonis__45_1	613	group_18253	2.77E-02	1.56E-03	0.0120777	1.96E+00	IBD	FALSE	0	0	0
Parabacteroides_distasonis__45_1	613	group_16117	4.44E-01	1.56E-03	0.0120777	1.70E+00	IBD	FALSE	0	0	0
Parabacteroides_distasonis__45_1	613	group_27942	1.79E-02	1.57E-03	0.0121406	2.38E+00	IBD	FALSE	0	0	0
Parabacteroides_distasonis__45_1	613	group_10764	2.10E-01	1.57E-03	0.0121406	-9.16E-01	Health	TRUE	105	668	1290
Parabacteroides_distasonis__45_1	613	Head completion protein	1.57E-01	1.58E-03	0.0121961	-1.19E+00	Health	FALSE	0	0	0
Parabacteroides_distasonis__45_1	613	radical SAM mobile pair protein A	2.58E-01	1.58E-03	0.0121961	-8.04E-01	Health	TRUE	186	1127	651
Parabacteroides_distasonis__45_1	613	radical SAM mobile pair protein B	2.58E-01	1.58E-03	0.0121961	-8.04E-01	Health	TRUE	186	1097	876
Parabacteroides_distasonis__45_1	613	group_17142	3.43E-02	1.59E-03	0.0122296	1.99E+00	IBD	FALSE	0	0	0
Parabacteroides_distasonis__45_1	613	group_22198	3.43E-02	1.59E-03	0.0122296	1.91E+00	IBD	FALSE	0	0	0
Parabacteroides_distasonis__45_1	613	group_7296	9.59E-01	1.59E-03	0.0122296	-1.61E+00	Health	FALSE	0	0	0
Parabacteroides_distasonis__45_1	613	group_17962	1.17E-01	1.59E-03	0.0122296	1.17E+00	IBD	FALSE	0	0	0
Parabacteroides_distasonis__45_1	613	group_1651	8.76E-01	1.59E-03	0.0122296	-9.95E-01	Health	FALSE	0	0	0
Parabacteroides_distasonis__45_1	613	group_3732	2.04E-01	1.59E-03	0.0122296	9.83E-01	IBD	TRUE	13	98	987
Parabacteroides_distasonis__45_1	613	group_10767	4.50E-01	1.60E-03	0.0122919	-2.31E+00	Health	FALSE	0	0	0
Parabacteroides_distasonis__45_1	613	group_10899	1.48E-01	1.60E-03	0.0122919	-1.34E+00	Health	FALSE	0	0	0
Parabacteroides_distasonis__45_1	613	group_9645	5.12E-01	1.62E-03	0.0124382	8.50E-01	IBD	FALSE	0	0	0
Parabacteroides_distasonis__45_1	613	group_8260	1.31E-02	1.64E-03	0.0125769	2.77E+00	IBD	FALSE	0	0	0
Parabacteroides_distasonis__45_1	613	group_4871	2.19E-01	1.64E-03	0.0125769	-8.92E-01	Health	FALSE	0	0	0
Parabacteroides_distasonis__45_1	613	DUF1653 domain-containing protein	9.23E-01	1.65E-03	0.0126312	2.21E+00	IBD	FALSE	0	0	0
Parabacteroides_distasonis__45_1	613	group_30029	3.59E-02	1.65E-03	0.0126312	1.85E+00	IBD	TRUE	6	12	363
Parabacteroides_distasonis__45_1	613	group_3688	1.52E-01	1.65E-03	0.0126312	-1.02E+00	Health	FALSE	0	0	0
Parabacteroides_distasonis__45_1	613	Glycosyl transferase family 11	1.76E-01	1.66E-03	0.0126927	-1.62E+00	Health	FALSE	0	0	0
Parabacteroides_distasonis__45_1	613	group_16633	1.58E-01	1.66E-03	0.0126927	-1.12E+00	Health	TRUE	92	467	663
Parabacteroides_distasonis__45_1	613	group_29218	4.40E-02	1.67E-03	0.0127392	2.04E+00	IBD	FALSE	0	0	0
Parabacteroides_distasonis__45_1	613	DUF5050 domain-containing protein	1.58E-01	1.67E-03	0.0127392	1.30E+00	IBD	FALSE	0	0	0
Parabacteroides_distasonis__45_1	613	group_3469	1.40E-01	1.67E-03	0.0127392	-1.27E+00	Health	FALSE	0	0	0
Parabacteroides_distasonis__45_1	613	DUF1367 domain-containing protein	6.85E-02	1.67E-03	0.0127392	1.26E+00	IBD	FALSE	0	0	0
Parabacteroides_distasonis__45_1	613	group_10901	1.99E-01	1.68E-03	0.0128079	-1.01E+00	Health	TRUE	1	1	309
Parabacteroides_distasonis__45_1	613	V-type ATP synthase alpha chain	9.76E-01	1.69E-03	0.0128615	-2.24E+00	Health	FALSE	0	0	0
Parabacteroides_distasonis__45_1	613	group_22003	1.96E-01	1.69E-03	0.0128615	1.19E+00	IBD	FALSE	0	0	0
Parabacteroides_distasonis__45_1	613	group_27091	1.96E-01	1.69E-03	0.0128615	1.19E+00	IBD	FALSE	0	0	0
Parabacteroides_distasonis__45_1	613	rpoN	5.64E-01	1.70E-03	0.0129224	-1.87E+00	Health	FALSE	0	0	0
Parabacteroides_distasonis__45_1	613	Cytochrome c oxidase subunit II	4.40E-02	1.70E-03	0.0129224	1.56E+00	IBD	FALSE	0	0	0
Parabacteroides_distasonis__45_1	613	group_1814	1.96E-02	1.74E-03	0.0132032	2.75E+00	IBD	FALSE	0	0	0
Parabacteroides_distasonis__45_1	613	group_27757	2.45E-02	1.74E-03	0.0132032	1.98E+00	IBD	FALSE	0	0	0
Parabacteroides_distasonis__45_1	613	group_27311	1.96E-01	1.74E-03	0.0132032	1.18E+00	IBD	FALSE	0	0	0
Parabacteroides_distasonis__45_1	613	group_10103	2.12E-02	1.76E-03	0.0133005	2.25E+00	IBD	FALSE	0	0	0
Parabacteroides_distasonis__45_1	613	group_30409	3.10E-02	1.76E-03	0.0133005	1.68E+00	IBD	TRUE	7	7	309
Parabacteroides_distasonis__45_1	613	group_22002	1.97E-01	1.76E-03	0.0133005	1.18E+00	IBD	FALSE	0	0	0
Parabacteroides_distasonis__45_1	613	group_27092	1.97E-01	1.76E-03	0.0133005	1.18E+00	IBD	FALSE	0	0	0
Parabacteroides_distasonis__45_1	613	epsI	1.97E-01	1.76E-03	0.0133005	1.18E+00	IBD	FALSE	0	0	0
Parabacteroides_distasonis__45_1	613	group_19300	1.97E-01	1.76E-03	0.0133005	1.18E+00	IBD	FALSE	0	0	0
Parabacteroides_distasonis__45_1	613	group_22001	1.97E-01	1.76E-03	0.0133005	1.18E+00	IBD	FALSE	0	0	0
Parabacteroides_distasonis__45_1	613	FERM domain-containing protein	1.81E-01	1.77E-03	0.0133683	-9.51E-01	Health	TRUE	27	63	393
Parabacteroides_distasonis__45_1	613	group_24265	3.75E-02	1.79E-03	0.0135036	1.84E+00	IBD	TRUE	7	13	222
Parabacteroides_distasonis__45_1	613	group_7321	4.62E-01	1.79E-03	0.0135036	-7.62E-01	Health	FALSE	0	0	0
Parabacteroides_distasonis__45_1	613	group_3703	8.84E-01	1.81E-03	0.0136466	-1.03E+00	Health	FALSE	0	0	0
Parabacteroides_distasonis__45_1	613	group_12962	1.47E-02	1.82E-03	0.013706	2.56E+00	IBD	FALSE	0	0	0
Parabacteroides_distasonis__45_1	613	group_23315	8.16E-02	1.82E-03	0.013706	-1.50E+00	Health	FALSE	0	0	0
Parabacteroides_distasonis__45_1	613	group_33483	4.24E-02	1.83E-03	0.0137733	1.91E+00	IBD	FALSE	0	0	0
Parabacteroides_distasonis__45_1	613	group_20422	3.43E-02	1.84E-03	0.0138245	-2.11E+00	Health	FALSE	0	0	0
Parabacteroides_distasonis__45_1	613	group_20425	3.43E-02	1.84E-03	0.0138245	-2.11E+00	Health	FALSE	0	0	0
Parabacteroides_distasonis__45_1	613	group_16936	3.43E-02	1.84E-03	0.0138245	-2.11E+00	Health	FALSE	0	0	0
Parabacteroides_distasonis__45_1	613	group_2883	8.65E-02	1.86E-03	0.0139586	-1.88E+00	Health	TRUE	27	61	345
Parabacteroides_distasonis__45_1	613	MBG-2 domain-containing protein	2.04E-01	1.86E-03	0.0139586	-1.64E+00	Health	FALSE	0	0	0
Parabacteroides_distasonis__45_1	613	group_15238	1.73E-01	1.87E-03	0.0140174	1.25E+00	IBD	FALSE	0	0	0
Parabacteroides_distasonis__45_1	613	group_2600	1.68E-01	1.87E-03	0.0140174	8.46E-01	IBD	FALSE	0	0	0
Parabacteroides_distasonis__45_1	613	group_6487	5.71E-02	1.88E-03	0.0140843	1.37E+00	IBD	TRUE	32	147	1653
Parabacteroides_distasonis__45_1	613	group_18259	3.59E-02	1.89E-03	0.0141347	2.30E+00	IBD	FALSE	0	0	0
Parabacteroides_distasonis__45_1	613	group_17841	3.43E-02	1.89E-03	0.0141347	1.57E+00	IBD	FALSE	0	0	0
Parabacteroides_distasonis__45_1	613	group_7091	2.14E-01	1.89E-03	0.0141347	-9.99E-01	Health	FALSE	0	0	0
Parabacteroides_distasonis__45_1	613	Tranposon-transfer assisting protein	4.40E-02	1.90E-03	0.0142013	1.53E+00	IBD	TRUE	1	2	273
Parabacteroides_distasonis__45_1	613	group_11851	3.75E-02	1.91E-03	0.0142023	2.35E+00	IBD	FALSE	0	0	0
Parabacteroides_distasonis__45_1	613	group_11852	3.75E-02	1.91E-03	0.0142023	2.35E+00	IBD	FALSE	0	0	0
Parabacteroides_distasonis__45_1	613	group_25414	3.75E-02	1.91E-03	0.0142023	2.35E+00	IBD	FALSE	0	0	0
Parabacteroides_distasonis__45_1	613	group_37282	3.75E-02	1.91E-03	0.0142023	2.35E+00	IBD	FALSE	0	0	0
Parabacteroides_distasonis__45_1	613	group_37283	3.75E-02	1.91E-03	0.0142023	2.35E+00	IBD	FALSE	0	0	0
Parabacteroides_distasonis__45_1	613	group_37285	3.75E-02	1.91E-03	0.0142023	2.35E+00	IBD	FALSE	0	0	0
Parabacteroides_distasonis__45_1	613	HATPase-c-4 domain-containing protein	3.75E-02	1.91E-03	0.0142023	2.35E+00	IBD	FALSE	0	0	0
Parabacteroides_distasonis__45_1	613	group_37289	3.75E-02	1.91E-03	0.0142023	2.35E+00	IBD	FALSE	0	0	0
Parabacteroides_distasonis__45_1	613	5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase	3.75E-02	1.91E-03	0.0142023	2.35E+00	IBD	FALSE	0	0	0
Parabacteroides_distasonis__45_1	613	group_7329	9.77E-01	1.92E-03	0.0142522	-2.44E+00	Health	FALSE	0	0	0
Parabacteroides_distasonis__45_1	613	group_38274	1.31E-02	1.92E-03	0.0142522	2.43E+00	IBD	FALSE	0	0	0
Parabacteroides_distasonis__45_1	613	group_2640	6.04E-02	1.92E-03	0.0142522	1.23E+00	IBD	FALSE	0	0	0
Parabacteroides_distasonis__45_1	613	group_29486	2.10E-01	1.94E-03	0.0143924	-1.66E+00	Health	FALSE	0	0	0
Parabacteroides_distasonis__45_1	613	DUF4393 domain-containing protein	4.40E-02	1.95E-03	0.0144171	1.36E+00	IBD	FALSE	0	0	0
Parabacteroides_distasonis__45_1	613	group_27684	8.16E-02	1.95E-03	0.0144171	1.16E+00	IBD	FALSE	0	0	0
Parabacteroides_distasonis__45_1	613	group_19565	8.16E-02	1.95E-03	0.0144171	1.16E+00	IBD	FALSE	0	0	0
Parabacteroides_distasonis__45_1	613	group_27685	8.16E-02	1.95E-03	0.0144171	1.16E+00	IBD	FALSE	0	0	0
Parabacteroides_distasonis__45_1	613	group_10736	3.61E-01	1.95E-03	0.0144171	-8.64E-01	Health	FALSE	0	0	0
Parabacteroides_distasonis__45_1	613	group_5218	6.43E-01	1.95E-03	0.0144171	-7.95E-01	Health	FALSE	0	0	0
Parabacteroides_distasonis__45_1	613	group_11958	1.19E-01	1.96E-03	0.0144828	1.15E+00	IBD	FALSE	0	0	0
Parabacteroides_distasonis__45_1	613	group_6357	4.40E-01	1.97E-03	0.0145484	8.82E-01	IBD	FALSE	0	0	0
Parabacteroides_distasonis__45_1	613	group_15322	3.92E-02	1.98E-03	0.014589	3.40E+00	IBD	FALSE	0	0	0
Parabacteroides_distasonis__45_1	613	group_16472	1.29E-01	1.98E-03	0.014589	1.05E+00	IBD	FALSE	0	0	0
Parabacteroides_distasonis__45_1	613	group_723	2.56E-01	1.98E-03	0.014589	-9.23E-01	Health	FALSE	0	0	0
Parabacteroides_distasonis__45_1	613	group_1410	2.06E-01	1.98E-03	0.014589	8.75E-01	IBD	FALSE	0	0	0
Parabacteroides_distasonis__45_1	613	HEPN-LA2681 domain-containing protein	1.29E-01	2.00E-03	0.014678	-2.38E+00	Health	FALSE	0	0	0
Parabacteroides_distasonis__45_1	613	group_23154	1.29E-01	2.00E-03	0.014678	-2.38E+00	Health	FALSE	0	0	0
Parabacteroides_distasonis__45_1	613	DUF4194 domain-containing protein	1.29E-01	2.00E-03	0.014678	-2.38E+00	Health	FALSE	0	0	0
Parabacteroides_distasonis__45_1	613	group_29438	1.29E-01	2.00E-03	0.014678	-2.38E+00	Health	FALSE	0	0	0
Parabacteroides_distasonis__45_1	613	group_29437	1.29E-01	2.00E-03	0.014678	-2.38E+00	Health	FALSE	0	0	0
Parabacteroides_distasonis__45_1	613	Phage tail tape measure protein, TP901 family	1.29E-01	2.00E-03	0.014678	-1.39E+00	Health	FALSE	0	0	0
Parabacteroides_distasonis__45_1	613	DNA topoisomerase	8.81E-02	2.00E-03	0.014678	-1.27E+00	Health	TRUE	2	6	1761
Parabacteroides_distasonis__45_1	613	group_5093	9.62E-02	2.01E-03	0.014743	1.08E+00	IBD	FALSE	0	0	0
Parabacteroides_distasonis__45_1	613	group_22225	1.45E-01	2.02E-03	0.0147913	-2.23E+00	Health	FALSE	0	0	0
Parabacteroides_distasonis__45_1	613	group_8499	9.72E-01	2.02E-03	0.0147913	-2.18E+00	Health	FALSE	0	0	0
Parabacteroides_distasonis__45_1	613	group_5464	3.26E-01	2.02E-03	0.0147913	-9.36E-01	Health	FALSE	0	0	0
Parabacteroides_distasonis__45_1	613	group_23172	9.14E-02	2.03E-03	0.0148227	1.92E+00	IBD	FALSE	0	0	0
Parabacteroides_distasonis__45_1	613	group_24587	3.43E-02	2.03E-03	0.0148227	1.91E+00	IBD	FALSE	0	0	0
Parabacteroides_distasonis__45_1	613	Translation elongation factor 2 (EF-2/EF-G)	1.55E-01	2.03E-03	0.0148227	-1.16E+00	Health	FALSE	0	0	0
Parabacteroides_distasonis__45_1	613	group_12000	4.88E-01	2.03E-03	0.0148227	-7.67E-01	Health	FALSE	0	0	0
Parabacteroides_distasonis__45_1	613	group_11999	5.12E-01	2.03E-03	0.0148227	7.67E-01	IBD	FALSE	0	0	0
Parabacteroides_distasonis__45_1	613	group_9572	1.03E-01	2.05E-03	0.0149603	-1.40E+00	Health	FALSE	0	0	0
Parabacteroides_distasonis__45_1	613	mobC	2.56E-01	2.06E-03	0.0150248	-7.86E-01	Health	TRUE	163	1039	948
Parabacteroides_distasonis__45_1	613	DUF600 domain-containing protein	1.70E-01	2.08E-03	0.0151621	-1.01E+00	Health	FALSE	0	0	0
Parabacteroides_distasonis__45_1	613	group_15232	1.88E-01	2.09E-03	0.0152179	1.34E+00	IBD	FALSE	0	0	0
Parabacteroides_distasonis__45_1	613	group_19240	7.37E-01	2.09E-03	0.0152179	-1.22E+00	Health	FALSE	0	0	0
Parabacteroides_distasonis__45_1	613	group_3626	3.10E-02	2.10E-03	0.0152736	1.73E+00	IBD	FALSE	0	0	0
Parabacteroides_distasonis__45_1	613	group_11027	4.44E-01	2.10E-03	0.0152736	1.59E+00	IBD	FALSE	0	0	0
Parabacteroides_distasonis__45_1	613	group_12524	1.96E-02	2.11E-03	0.0153205	2.70E+00	IBD	FALSE	0	0	0
Parabacteroides_distasonis__45_1	613	group_19715	5.30E-01	2.11E-03	0.0153205	1.14E+00	IBD	FALSE	0	0	0
Parabacteroides_distasonis__45_1	613	xynC	8.94E-01	2.11E-03	0.0153205	-1.06E+00	Health	FALSE	0	0	0
Parabacteroides_distasonis__45_1	613	group_11182	2.12E-02	2.13E-03	0.0154485	2.24E+00	IBD	FALSE	0	0	0
Parabacteroides_distasonis__45_1	613	group_11718	1.01E-01	2.13E-03	0.0154485	-1.29E+00	Health	FALSE	0	0	0
Parabacteroides_distasonis__45_1	613	group_7279	1.79E-02	2.14E-03	0.0154863	3.08E+00	IBD	FALSE	0	0	0
Parabacteroides_distasonis__45_1	613	group_7330	2.12E-02	2.14E-03	0.0154863	2.44E+00	IBD	FALSE	0	0	0
Parabacteroides_distasonis__45_1	613	group_2540	5.22E-02	2.14E-03	0.0154863	1.34E+00	IBD	FALSE	0	0	0
Parabacteroides_distasonis__45_1	613	group_5340	4.63E-01	2.14E-03	0.0154863	-6.81E-01	Health	FALSE	0	0	0
Parabacteroides_distasonis__45_1	613	group_23091	3.26E-02	2.16E-03	0.0155876	1.90E+00	IBD	FALSE	0	0	0
Parabacteroides_distasonis__45_1	613	group_29313	3.26E-02	2.16E-03	0.0155876	1.90E+00	IBD	FALSE	0	0	0
Parabacteroides_distasonis__45_1	613	tag	4.86E-01	2.16E-03	0.0155876	1.72E+00	IBD	FALSE	0	0	0
Parabacteroides_distasonis__45_1	613	group_23058	6.04E-02	2.16E-03	0.0155876	1.59E+00	IBD	FALSE	0	0	0
Parabacteroides_distasonis__45_1	613	group_2434	5.40E-01	2.16E-03	0.0155876	-7.44E-01	Health	FALSE	0	0	0
Parabacteroides_distasonis__45_1	613	group_23131	2.94E-02	2.17E-03	0.015651	1.87E+00	IBD	FALSE	0	0	0
Parabacteroides_distasonis__45_1	613	group_1948	8.16E-02	2.18E-03	0.015697	-1.84E+00	Health	FALSE	0	0	0
Parabacteroides_distasonis__45_1	613	group_28411	1.08E-01	2.18E-03	0.015697	1.66E+00	IBD	FALSE	0	0	0
Parabacteroides_distasonis__45_1	613	group_6961	6.53E-02	2.18E-03	0.015697	1.25E+00	IBD	FALSE	0	0	0
Parabacteroides_distasonis__45_1	613	group_20069	1.63E-02	2.19E-03	0.0157515	3.42E+00	IBD	TRUE	2	6	2793
Parabacteroides_distasonis__45_1	613	group_17776	1.96E-01	2.19E-03	0.0157515	-1.21E+00	Health	FALSE	0	0	0
Parabacteroides_distasonis__45_1	613	group_9830	9.85E-01	2.20E-03	0.0158059	-2.50E+00	Health	FALSE	0	0	0
Parabacteroides_distasonis__45_1	613	group_2262	3.43E-02	2.20E-03	0.0158059	1.76E+00	IBD	FALSE	0	0	0
Parabacteroides_distasonis__45_1	613	group_12711	3.43E-02	2.21E-03	0.0158426	3.26E+00	IBD	FALSE	0	0	0
Parabacteroides_distasonis__45_1	613	group_11606	9.46E-02	2.21E-03	0.0158426	1.20E+00	IBD	FALSE	0	0	0
Parabacteroides_distasonis__45_1	613	group_6230	2.41E-01	2.21E-03	0.0158426	-1.13E+00	Health	FALSE	0	0	0
Parabacteroides_distasonis__45_1	613	group_3329	4.70E-01	2.21E-03	0.0158426	-8.96E-01	Health	FALSE	0	0	0
Parabacteroides_distasonis__45_1	613	group_13449	6.36E-02	2.22E-03	0.0158967	1.33E+00	IBD	FALSE	0	0	0
Parabacteroides_distasonis__45_1	613	group_18033	6.53E-02	2.22E-03	0.0158967	1.21E+00	IBD	FALSE	0	0	0
Parabacteroides_distasonis__45_1	613	group_8864	9.71E-01	2.23E-03	0.0159507	-2.13E+00	Health	FALSE	0	0	0
Parabacteroides_distasonis__45_1	613	group_22662	6.53E-02	2.23E-03	0.0159507	1.21E+00	IBD	TRUE	1	2	336
Parabacteroides_distasonis__45_1	613	group_29434	9.95E-02	2.25E-03	0.016076	-2.40E+00	Health	FALSE	0	0	0
Parabacteroides_distasonis__45_1	613	cysD	8.53E-01	2.25E-03	0.016076	-1.08E+00	Health	FALSE	0	0	0
Parabacteroides_distasonis__45_1	613	group_7927	1.37E-01	2.26E-03	0.0161297	-1.08E+00	Health	TRUE	9	11	252
Parabacteroides_distasonis__45_1	613	group_7313	2.30E-01	2.26E-03	0.0161297	9.37E-01	IBD	FALSE	0	0	0
Parabacteroides_distasonis__45_1	613	group_18410	5.87E-02	2.27E-03	0.0161922	1.61E+00	IBD	FALSE	0	0	0
Parabacteroides_distasonis__45_1	613	Colicin I receptor	2.82E-01	2.28E-03	0.0162546	1.15E+00	IBD	FALSE	0	0	0
Parabacteroides_distasonis__45_1	613	group_15153	5.38E-02	2.29E-03	0.0163079	1.63E+00	IBD	FALSE	0	0	0
Parabacteroides_distasonis__45_1	613	group_9821	7.96E-01	2.29E-03	0.0163079	-1.25E+00	Health	FALSE	0	0	0
